Format Version,1.23,Take Name,20mm_0.34,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 06.58.53.976 PM,Capture Start Frame,21000417,Total Frames in Take,1380,Total Exported Frames,1380,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
779,6.492000,-0.026529,0.001217,-0.001277,0.999647,-0.290669,0.047002,0.174470,-0.118871,0.053289,0.179813,-0.358304,0.045295,0.174126,-0.394830,0.042421,0.169472,0.013831,0.010047,-0.001453,0.999853,-0.288067,0.047793,0.113591,-0.119196,0.052388,0.118630,-0.358061,0.045937,0.112122,-0.386943,0.045054,0.110023,0.194749,0.021989,0.006193,0.980587,-0.286239,0.045965,0.048379,-0.117436,0.050665,0.052867,-0.355783,0.044514,0.048040,-0.385497,0.042715,0.044230,0.241333,0.017399,0.008322,0.970251,-0.283220,0.045114,-0.021137,-0.115690,0.051266,-0.017064,-0.349359,0.042463,-0.022821,-0.384612,0.041613,-0.023526,-0.021809,0.920057,-0.390727,0.018755,-0.245765,0.113316,-0.046844,-0.247167,0.152177,-0.038967,-0.211483,0.094836,-0.051397,-0.278645,0.092935,-0.050167,0.138115,-0.078474,0.015929,0.987174,-0.267655,0.090062,0.152362,-0.253319,0.137020,0.134118,-0.294638,0.059122,0.157127,-0.255009,0.074043,0.165841,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.253221,0.136504,0.134425,-0.294419,0.059055,0.157252,-0.255282,0.074496,0.165495,-0.247287,0.151913,-0.039017,-0.211878,0.094857,-0.051384,-0.277071,0.094106,-0.049969,,,,,,,,,,1.421424,-0.186439,-0.804326,,,,-0.114862,0.051317,-0.017008,-0.349373,0.042364,-0.022989,-0.385128,0.041684,-0.023386,-0.115493,0.050737,0.053036,-0.356039,0.044468,0.047790,-0.385653,0.042732,0.044363,-0.116677,0.052442,0.118583,-0.358364,0.045949,0.112270,-0.387047,0.045034,0.109882,-0.119045,0.053267,0.179800,-0.357918,0.045558,0.174261,-0.394854,0.042313,0.169417
780,6.500000,-0.036745,0.000777,-0.001881,0.999323,-0.290590,0.047051,0.174509,-0.118791,0.053248,0.179876,-0.358228,0.045415,0.174139,-0.394753,0.042488,0.169512,0.009892,0.011120,-0.002177,0.999887,-0.287782,0.047550,0.113279,-0.118895,0.051957,0.117913,-0.357782,0.045777,0.111976,-0.386669,0.044916,0.109946,0.193417,0.021994,0.006189,0.980850,-0.286211,0.045941,0.048371,-0.117409,0.050662,0.052849,-0.355755,0.044487,0.048034,-0.385469,0.042675,0.044229,0.243199,0.017227,0.008421,0.969787,-0.283206,0.045084,-0.020974,-0.115677,0.051229,-0.016821,-0.349345,0.042436,-0.022690,-0.384597,0.041587,-0.023410,-0.022722,0.929580,-0.367189,0.023196,-0.245416,0.117153,-0.046460,-0.247089,0.155555,-0.036624,-0.211002,0.099117,-0.051735,-0.278158,0.096788,-0.051020,0.137403,-0.080916,0.018033,0.987040,-0.268340,0.089532,0.151403,-0.254063,0.136509,0.133162,-0.295244,0.058509,0.156072,-0.255714,0.073578,0.164977,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254039,0.136092,0.133387,-0.295003,0.058549,0.156152,-0.256023,0.073993,0.164632,-0.247260,0.155244,-0.036700,-0.211339,0.099097,-0.051733,-0.276588,0.098015,-0.050738,,,,,,,,,,1.421438,-0.186437,-0.804292,,,,-0.114815,0.051272,-0.016755,-0.349387,0.042382,-0.022887,-0.385068,0.041618,-0.023246,-0.115434,0.050781,0.053030,-0.355983,0.044361,0.047784,-0.385624,0.042739,0.044363,-0.116663,0.051945,0.117973,-0.358223,0.045887,0.111958,-0.386689,0.044744,0.109956,-0.118990,0.053232,0.179866,-0.357962,0.045503,0.174192,-0.394803,0.042426,0.169475
781,6.508000,-0.048103,0.000340,-0.002214,0.998840,-0.290567,0.047023,0.174496,-0.118768,0.053236,0.179869,-0.358205,0.045420,0.174105,-0.394728,0.042411,0.169514,0.005698,0.010679,-0.001516,0.999926,-0.287726,0.047693,0.113400,-0.118849,0.052377,0.118145,-0.357722,0.045810,0.112051,-0.386606,0.044891,0.110004,0.193074,0.021899,0.006109,0.980921,-0.286182,0.045935,0.048412,-0.117380,0.050629,0.052914,-0.355726,0.044492,0.048065,-0.385440,0.042684,0.044256,0.244802,0.017151,0.008016,0.969388,-0.283041,0.045035,-0.021441,-0.115506,0.051021,-0.017283,-0.349182,0.042451,-0.023160,-0.384435,0.041635,-0.023879,-0.023897,0.939139,-0.341607,0.027429,-0.245004,0.120200,-0.046080,-0.246966,0.157995,-0.034169,-0.210451,0.102682,-0.052142,-0.277595,0.099922,-0.051929,0.128641,-0.082171,0.021052,0.988057,-0.268447,0.090734,0.150314,-0.254300,0.137434,0.131278,-0.295238,0.059687,0.155449,-0.255802,0.075079,0.164216,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254179,0.136957,0.131587,-0.295107,0.059583,0.155562,-0.255996,0.075483,0.163915,-0.247094,0.157724,-0.034252,-0.210843,0.102684,-0.052135,-0.276276,0.100792,-0.051677,,,,,,,,,,1.421407,-0.186434,-0.804323,,,,-0.114560,0.051102,-0.017239,-0.349255,0.042264,-0.023244,-0.384854,0.041781,-0.023818,-0.115401,0.050744,0.053086,-0.355934,0.044375,0.047836,-0.385608,0.042743,0.044378,-0.116499,0.052404,0.118213,-0.358161,0.045864,0.112028,-0.386674,0.044797,0.110018,-0.118974,0.053218,0.179854,-0.357938,0.045524,0.174194,-0.394774,0.042336,0.169448
782,6.517000,-0.056479,-0.000025,-0.002495,0.998401,-0.290529,0.047042,0.174519,-0.118731,0.053256,0.179911,-0.358168,0.045468,0.174106,-0.394689,0.042401,0.169540,0.002887,0.010254,-0.001673,0.999942,-0.287769,0.047605,0.113624,-0.118896,0.052273,0.118485,-0.357765,0.045733,0.112227,-0.386648,0.044810,0.110160,0.193410,0.021975,0.006176,0.980853,-0.286144,0.045968,0.048402,-0.117342,0.050683,0.052885,-0.355688,0.044515,0.048063,-0.385402,0.042705,0.044257,0.246147,0.017618,0.007810,0.969041,-0.282913,0.045038,-0.021673,-0.115373,0.050977,-0.017673,-0.349056,0.042472,-0.023331,-0.384310,0.041665,-0.024016,-0.024630,0.940835,-0.336959,0.026121,-0.244562,0.121123,-0.046397,-0.246510,0.158798,-0.034110,-0.210019,0.103688,-0.052742,-0.277159,0.100881,-0.052338,0.128184,-0.081976,0.020144,0.988151,-0.268659,0.090480,0.149311,-0.254439,0.137139,0.130229,-0.295504,0.059486,0.154487,-0.256035,0.074813,0.163217,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254358,0.136593,0.130559,-0.295239,0.059463,0.154614,-0.256335,0.075251,0.162851,-0.246660,0.158475,-0.034212,-0.210348,0.103700,-0.052732,-0.275900,0.101898,-0.052031,,,,,,,,,,1.421353,-0.186393,-0.804380,,,,-0.114482,0.051050,-0.017634,-0.349116,0.042293,-0.023409,-0.384747,0.041806,-0.023958,-0.115361,0.050799,0.053067,-0.355902,0.044397,0.047818,-0.385564,0.042764,0.044388,-0.116516,0.052356,0.118549,-0.358235,0.045688,0.112212,-0.386701,0.044854,0.110163,-0.118921,0.053246,0.179896,-0.357907,0.045508,0.174198,-0.394742,0.042375,0.169473
783,6.525000,-0.060546,-0.000160,-0.002617,0.998162,-0.290526,0.047039,0.174495,-0.118728,0.053257,0.179882,-0.358165,0.045477,0.174077,-0.394686,0.042382,0.169527,-0.000254,0.010513,-0.001940,0.999943,-0.287666,0.047644,0.113374,-0.118788,0.052263,0.118116,-0.357663,0.045796,0.112026,-0.386547,0.044873,0.109981,0.194221,0.022031,0.006214,0.980691,-0.286148,0.045926,0.048363,-0.117346,0.050644,0.052835,-0.355692,0.044469,0.048030,-0.385407,0.042663,0.044223,0.247677,0.017983,0.007863,0.968644,-0.283012,0.044972,-0.021433,-0.115470,0.050937,-0.017535,-0.349156,0.042396,-0.023051,-0.384410,0.041583,-0.023714,-0.023791,0.939802,-0.339835,0.026794,-0.244018,0.120897,-0.047325,-0.245944,0.158648,-0.035270,-0.209483,0.103382,-0.053495,-0.276628,0.100660,-0.053210,0.130290,-0.085967,0.020070,0.987538,-0.269053,0.090516,0.148251,-0.254646,0.137249,0.129492,-0.295962,0.059522,0.153076,-0.256551,0.074777,0.162186,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254606,0.136770,0.129766,-0.295746,0.059532,0.153165,-0.256766,0.075115,0.161910,-0.246006,0.158314,-0.035375,-0.210039,0.103507,-0.053446,-0.275574,0.101264,-0.053036,,,,,,,,,,1.421378,-0.186343,-0.804367,,,,-0.114523,0.051006,-0.017480,-0.349220,0.042251,-0.023186,-0.384857,0.041693,-0.023607,-0.115376,0.050767,0.053043,-0.355869,0.044348,0.047759,-0.385569,0.042725,0.044370,-0.116472,0.052295,0.118171,-0.358148,0.045838,0.112022,-0.386570,0.044795,0.109969,-0.118913,0.053249,0.179863,-0.357911,0.045505,0.174205,-0.394736,0.042365,0.169432
784,6.533000,-0.059835,-0.000119,-0.002671,0.998205,-0.290561,0.047053,0.174441,-0.118762,0.053245,0.179824,-0.358200,0.045500,0.174026,-0.394721,0.042415,0.169474,-0.004070,0.010576,-0.002473,0.999933,-0.287649,0.047694,0.113185,-0.118766,0.052182,0.117868,-0.357648,0.045905,0.111860,-0.386534,0.044995,0.109826,0.195413,0.022081,0.006208,0.980453,-0.286143,0.045961,0.048354,-0.117340,0.050662,0.052817,-0.355687,0.044509,0.048026,-0.385403,0.042713,0.044219,0.249581,0.017661,0.008126,0.968159,-0.283025,0.045040,-0.021242,-0.115488,0.051038,-0.017202,-0.349167,0.042451,-0.022917,-0.384420,0.041631,-0.023608,-0.019117,0.939210,-0.341332,0.031797,-0.243365,0.119598,-0.048628,-0.245238,0.157392,-0.036700,-0.208851,0.101880,-0.054313,-0.276007,0.099522,-0.054872,0.127962,-0.085005,0.017234,0.987979,-0.269103,0.090901,0.147318,-0.254476,0.137470,0.128321,-0.296177,0.060084,0.152345,-0.256655,0.075150,0.161287,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254433,0.137024,0.128583,-0.295954,0.060087,0.152440,-0.256883,0.075492,0.161002,-0.245404,0.157108,-0.036789,-0.209200,0.101850,-0.054321,-0.274402,0.100694,-0.054507,,,,,,,,,,1.421407,-0.186372,-0.804337,,,,-0.114511,0.051097,-0.017139,-0.349238,0.042353,-0.023074,-0.384861,0.041699,-0.023482,-0.115382,0.050774,0.053002,-0.355920,0.044391,0.047764,-0.385553,0.042772,0.044360,-0.116514,0.052195,0.117939,-0.358091,0.045975,0.111824,-0.386578,0.044878,0.109860,-0.118965,0.053241,0.179809,-0.357895,0.045476,0.174158,-0.394719,0.042432,0.169412
785,6.542000,-0.057782,-0.000024,-0.002441,0.998326,-0.290560,0.047058,0.174412,-0.118762,0.053305,0.179785,-0.358198,0.045476,0.174004,-0.394719,0.042393,0.169446,-0.008468,0.010338,-0.002281,0.999908,-0.287645,0.047682,0.113232,-0.118766,0.052292,0.117951,-0.357643,0.045847,0.111891,-0.386526,0.044906,0.109852,0.196852,0.022149,0.006375,0.980162,-0.286151,0.045944,0.048314,-0.117349,0.050681,0.052774,-0.355695,0.044472,0.047989,-0.385410,0.042679,0.044180,0.251509,0.017349,0.008331,0.967663,-0.282990,0.045034,-0.021340,-0.115457,0.051046,-0.017166,-0.349131,0.042440,-0.023069,-0.384383,0.041616,-0.023786,-0.017574,0.937096,-0.346937,0.034298,-0.242374,0.117452,-0.049854,-0.244262,0.155387,-0.038383,-0.207852,0.099619,-0.055119,-0.275008,0.097350,-0.056060,0.121142,-0.085999,0.014787,0.988792,-0.269132,0.091195,0.146454,-0.254187,0.137415,0.126864,-0.296407,0.060616,0.151848,-0.256803,0.075552,0.160648,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254140,0.136975,0.127133,-0.296194,0.060606,0.151946,-0.257026,0.075900,0.160355,-0.244403,0.154994,-0.038503,-0.208260,0.099686,-0.055100,-0.273616,0.098451,-0.055722,,,,,,,,,,1.421460,-0.186368,-0.804320,,,,-0.114517,0.051111,-0.017113,-0.349203,0.042315,-0.023188,-0.384812,0.041708,-0.023693,-0.115371,0.050804,0.052987,-0.355878,0.044352,0.047710,-0.385568,0.042740,0.044331,-0.116504,0.052310,0.118017,-0.358115,0.045915,0.111865,-0.386550,0.044793,0.109872,-0.118958,0.053295,0.179769,-0.357888,0.045519,0.174145,-0.394721,0.042377,0.169382
786,6.550000,-0.054194,0.000088,-0.002147,0.998528,-0.290574,0.047063,0.174381,-0.118778,0.053370,0.179758,-0.358211,0.045445,0.173977,-0.394732,0.042374,0.169407,-0.011369,0.009992,-0.002794,0.999882,-0.287702,0.047734,0.113293,-0.118821,0.052210,0.118102,-0.357700,0.045959,0.111915,-0.386583,0.045033,0.109861,0.197701,0.022204,0.006373,0.979990,-0.286155,0.045975,0.048268,-0.117352,0.050701,0.052714,-0.355699,0.044504,0.047949,-0.385414,0.042718,0.044140,0.253089,0.017661,0.008060,0.967248,-0.282959,0.045000,-0.021519,-0.115420,0.050929,-0.017456,-0.349101,0.042439,-0.023205,-0.384355,0.041632,-0.023897,-0.014853,0.932580,-0.358858,0.035991,-0.241705,0.114383,-0.051123,-0.243483,0.152604,-0.040623,-0.207237,0.096267,-0.055734,-0.274396,0.094279,-0.057011,0.113219,-0.088518,0.014468,0.989513,-0.269250,0.091591,0.145625,-0.254084,0.137459,0.125388,-0.296632,0.061172,0.151362,-0.257034,0.076141,0.160126,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254001,0.136954,0.125722,-0.296407,0.061116,0.151495,-0.257302,0.076579,0.159750,-0.243621,0.152341,-0.040697,-0.207695,0.096256,-0.055742,-0.272619,0.095318,-0.056705,,,,,,,,,,1.421455,-0.186386,-0.804339,,,,-0.114497,0.051006,-0.017416,-0.349177,0.042260,-0.023279,-0.384763,0.041772,-0.023843,-0.115409,0.050798,0.052934,-0.355885,0.044425,0.047654,-0.385568,0.042756,0.044301,-0.116511,0.052297,0.118142,-0.358098,0.045901,0.111942,-0.386673,0.045073,0.109825,-0.118983,0.053360,0.179739,-0.357884,0.045492,0.174148,-0.394733,0.042357,0.169328
787,6.558000,-0.043657,0.000618,-0.001670,0.999045,-0.290534,0.046990,0.174374,-0.118739,0.053337,0.179702,-0.358171,0.045319,0.174008,-0.394693,0.042313,0.169412,-0.013113,0.009867,-0.002897,0.999861,-0.287716,0.047787,0.113266,-0.118836,0.052251,0.118101,-0.357715,0.046019,0.111878,-0.386598,0.045091,0.109820,0.198292,0.022211,0.006312,0.979871,-0.286153,0.045964,0.048238,-0.117349,0.050661,0.052681,-0.355697,0.044503,0.047920,-0.385413,0.042726,0.044111,0.254538,0.017937,0.008214,0.966862,-0.282915,0.044961,-0.021567,-0.115376,0.050944,-0.017569,-0.349057,0.042379,-0.023228,-0.384311,0.041561,-0.023905,-0.015074,0.927950,-0.370547,0.037109,-0.240845,0.110814,-0.052648,-0.242668,0.149285,-0.043116,-0.206356,0.092607,-0.056713,-0.273510,0.090550,-0.058114,0.103118,-0.089666,0.016032,0.990490,-0.269325,0.092258,0.144635,-0.254148,0.137719,0.123505,-0.296692,0.061934,0.150918,-0.257133,0.077121,0.159482,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.254082,0.137260,0.123818,-0.296422,0.061910,0.151055,-0.257437,0.077538,0.159087,-0.242804,0.149124,-0.043158,-0.206653,0.092520,-0.056739,-0.272009,0.091578,-0.057838,,,,,,,,,,1.421476,-0.186470,-0.804291,,,,-0.114459,0.051025,-0.017520,-0.349129,0.042188,-0.023337,-0.384716,0.041711,-0.023821,-0.115406,0.050764,0.052901,-0.355886,0.044413,0.047625,-0.385564,0.042771,0.044272,-0.116491,0.052345,0.118153,-0.358084,0.045954,0.111887,-0.386707,0.045136,0.109800,-0.118987,0.053335,0.179680,-0.357701,0.045264,0.174230,-0.394710,0.042343,0.169319
788,6.567000,-0.031492,0.001021,-0.001142,0.999503,-0.290549,0.046918,0.174356,-0.118756,0.053309,0.179700,-0.358184,0.045189,0.174004,-0.394707,0.042258,0.169365,-0.013967,0.009914,-0.003161,0.999848,-0.287736,0.047634,0.113238,-0.118854,0.052020,0.118050,-0.357736,0.045900,0.111859,-0.386619,0.044983,0.109806,0.198734,0.022194,0.006407,0.979781,-0.286162,0.045893,0.048199,-0.117359,0.050614,0.052657,-0.355706,0.044422,0.047876,-0.385421,0.042644,0.044063,0.256041,0.018538,0.007459,0.966460,-0.282743,0.044562,-0.021878,-0.115192,0.050332,-0.018128,-0.348892,0.042065,-0.023442,-0.384147,0.041290,-0.024065,-0.024434,0.925516,-0.375331,0.044147,-0.240920,0.108647,-0.053795,-0.243662,0.147171,-0.044708,-0.206009,0.091171,-0.057438,-0.273090,0.087599,-0.059241,0.098518,-0.087530,0.023871,0.990991,-0.269683,0.092373,0.143614,-0.255250,0.137829,0.121960,-0.296573,0.061708,0.150292,-0.257227,0.077583,0.158589,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.255197,0.137315,0.122305,-0.296297,0.061728,0.150407,-0.257511,0.077958,0.158224,-0.243799,0.146871,-0.044781,-0.206309,0.091172,-0.057442,-0.271589,0.089059,-0.058874,,,,,,,,,,1.421417,-0.186426,-0.804343,,,,-0.114444,0.050409,-0.018076,-0.348958,0.041854,-0.023583,-0.384480,0.041458,-0.023953,-0.115417,0.050727,0.052898,-0.355860,0.044324,0.047569,-0.385578,0.042693,0.044231,-0.116554,0.052107,0.118090,-0.358101,0.045844,0.111886,-0.386728,0.045021,0.109770,-0.119020,0.053300,0.179679,-0.357716,0.045201,0.174199,-0.394718,0.042259,0.169283
789,6.575000,-0.021382,0.001478,-0.000871,0.999770,-0.290569,0.046958,0.174357,-0.118774,0.053325,0.179674,-0.358203,0.045201,0.174031,-0.394729,0.042346,0.169366,-0.014243,0.009965,-0.003124,0.999844,-0.287739,0.047637,0.113127,-0.118856,0.052039,0.117919,-0.357738,0.045897,0.111756,-0.386622,0.044977,0.109707,0.198781,0.022190,0.006452,0.979772,-0.286181,0.045939,0.048208,-0.117379,0.050674,0.052672,-0.355724,0.044463,0.047884,-0.385440,0.042682,0.044070,0.256506,0.018408,0.007426,0.966339,-0.282618,0.044634,-0.022298,-0.115066,0.050376,-0.018505,-0.348766,0.042147,-0.023879,-0.384021,0.041379,-0.024511,-0.029425,0.924406,-0.377675,0.044388,-0.241038,0.108928,-0.054560,-0.244110,0.147475,-0.045679,-0.205978,0.091755,-0.058213,-0.273028,0.087553,-0.059787,0.098739,-0.087689,0.028167,0.990842,-0.270085,0.092181,0.142788,-0.256014,0.137752,0.121138,-0.296720,0.061289,0.149443,-0.257521,0.077501,0.157782,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.256029,0.137224,0.121459,-0.296330,0.061453,0.149524,-0.257827,0.077778,0.157466,-0.244242,0.147156,-0.045754,-0.206202,0.091774,-0.058211,-0.271901,0.088873,-0.059471,,,,,,,,,,1.421442,-0.186442,-0.804305,,,,-0.113989,0.050565,-0.018519,-0.348844,0.041848,-0.023806,-0.384234,0.041626,-0.024580,-0.115435,0.050778,0.052914,-0.355912,0.044374,0.047559,-0.385582,0.042725,0.044247,-0.116554,0.052121,0.117972,-0.358115,0.045848,0.111761,-0.386729,0.045008,0.109691,-0.119053,0.053310,0.179653,-0.357738,0.045282,0.174214,-0.394734,0.042318,0.169289
790,6.583000,-0.015148,0.001710,-0.000643,0.999884,-0.290547,0.047007,0.174389,-0.118753,0.053381,0.179706,-0.358181,0.045225,0.174072,-0.394708,0.042413,0.169389,-0.013931,0.009948,-0.002890,0.999849,-0.287701,0.047755,0.113119,-0.118820,0.052232,0.117918,-0.357700,0.045982,0.111745,-0.386583,0.045050,0.109694,0.198494,0.022324,0.006467,0.979826,-0.286170,0.045975,0.048210,-0.117367,0.050728,0.052628,-0.355713,0.044492,0.047904,-0.385429,0.042706,0.044099,0.256217,0.017864,0.007754,0.966423,-0.282756,0.044761,-0.022319,-0.115211,0.050566,-0.018323,-0.348901,0.042250,-0.023980,-0.384156,0.041468,-0.024654,-0.029092,0.924903,-0.376372,0.045309,-0.240976,0.109416,-0.055338,-0.244070,0.147937,-0.046352,-0.205906,0.092260,-0.058976,-0.272952,0.088051,-0.060685,0.097918,-0.092864,0.030395,0.990386,-0.270476,0.092245,0.141771,-0.256320,0.137828,0.120199,-0.297081,0.061277,0.148188,-0.258027,0.077631,0.156924,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.256422,0.137328,0.120462,-0.296821,0.061509,0.148170,-0.258154,0.077798,0.156758,-0.244205,0.147690,-0.046411,-0.206157,0.092219,-0.058988,-0.271660,0.089301,-0.060379,,,,,,,,,,1.421397,-0.186362,-0.804357,,,,-0.114044,0.050747,-0.018326,-0.348989,0.041963,-0.023921,-0.384394,0.041703,-0.024712,-0.115419,0.050834,0.052876,-0.355910,0.044400,0.047568,-0.385567,0.042751,0.044281,-0.116541,0.052317,0.117965,-0.358106,0.045925,0.111758,-0.386667,0.045089,0.109670,-0.118991,0.053365,0.179689,-0.357708,0.045347,0.174239,-0.394729,0.042368,0.169322
791,6.592000,-0.010992,0.001782,-0.000510,0.999938,-0.290526,0.046972,0.174424,-0.118732,0.053345,0.179769,-0.358160,0.045176,0.174102,-0.394686,0.042394,0.169401,-0.013112,0.010037,-0.003110,0.999859,-0.287700,0.047706,0.113189,-0.118817,0.052098,0.117967,-0.357700,0.045968,0.111824,-0.386584,0.045053,0.109776,0.198206,0.022263,0.006465,0.979886,-0.286155,0.045960,0.048227,-0.117353,0.050712,0.052663,-0.355699,0.044477,0.047912,-0.385414,0.042690,0.044104,0.255895,0.017924,0.008340,0.966503,-0.282787,0.044838,-0.021930,-0.115249,0.050842,-0.017906,-0.348928,0.042248,-0.023601,-0.384182,0.041424,-0.024282,-0.030197,0.924055,-0.377995,0.048269,-0.240809,0.109135,-0.056178,-0.244107,0.147674,-0.047345,-0.205651,0.092113,-0.059586,-0.272670,0.087617,-0.061602,0.099062,-0.091052,0.031623,0.990402,-0.270696,0.092083,0.141003,-0.256750,0.137749,0.119472,-0.297185,0.061023,0.147452,-0.258151,0.077477,0.156086,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.256827,0.137136,0.119814,-0.296920,0.061212,0.147463,-0.258311,0.077712,0.155863,-0.244248,0.147443,-0.047401,-0.205904,0.092048,-0.059605,-0.271253,0.088945,-0.061275,,,,,,,,,,1.421409,-0.186443,-0.804338,,,,-0.114279,0.050930,-0.017866,-0.349010,0.042051,-0.023664,-0.384578,0.041579,-0.024239,-0.115369,0.050828,0.052916,-0.355847,0.044379,0.047597,-0.385573,0.042738,0.044277,-0.116589,0.052181,0.118009,-0.358074,0.045911,0.111845,-0.386684,0.045092,0.109746,-0.118959,0.053331,0.179753,-0.357679,0.045278,0.174278,-0.394713,0.042358,0.169332
