Format Version,1.23,Take Name,30mm_0.44,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.35.32.688 PM,Capture Start Frame,20400264,Total Frames in Take,1905,Total Exported Frames,1905,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
50,0.417000,0.026290,-0.011104,0.000600,0.999592,-0.261694,0.047187,0.128494,-0.090116,0.053386,0.138738,-0.329291,0.045325,0.126290,-0.365676,0.042850,0.120453,-0.150567,-0.018760,-0.009259,0.988378,-0.251333,0.043758,-0.026479,-0.082917,0.049125,-0.013406,-0.321172,0.041780,-0.031329,-0.349911,0.040368,-0.034702,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.105910,-0.003942,0.005178,0.994354,-0.247897,0.042695,-0.108565,-0.080590,0.048703,-0.098908,-0.313949,0.040088,-0.112391,-0.349152,0.039293,-0.114397,-0.075551,0.860013,-0.499733,-0.070265,-0.222748,0.091264,-0.032714,-0.224652,0.130850,-0.034576,-0.189061,0.072312,-0.039308,-0.254533,0.070629,-0.024258,0.103508,-0.002904,0.011718,0.994555,-0.213379,0.095502,0.169097,-0.202513,0.141038,0.145604,-0.238962,0.064949,0.180054,-0.198663,0.080519,0.181632,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202411,0.141107,0.145591,-0.238529,0.064576,0.180383,-0.198896,0.080562,0.181546,-0.224255,0.130253,-0.034632,-0.189289,0.072853,-0.039287,-0.254676,0.070592,-0.024223,-0.327015,0.044187,0.051037,-0.355866,0.043520,0.047807,-0.079288,0.048772,-0.098828,-0.314031,0.040006,-0.112414,-0.349689,0.039345,-0.114411,,,,,,,,,,-0.083193,0.049095,-0.013474,-0.320711,0.042082,-0.030657,-0.349955,0.040167,-0.035149,-0.090400,0.053372,0.138725,-0.328994,0.045368,0.126295,-0.365712,0.042823,0.120459
51,0.425000,0.025149,-0.011045,0.000503,0.999623,-0.261690,0.047194,0.128505,-0.090109,0.053380,0.138715,-0.329287,0.045342,0.126314,-0.365673,0.042861,0.120487,-0.151422,-0.018823,-0.009164,0.988248,-0.251362,0.043779,-0.026468,-0.082948,0.049198,-0.013390,-0.321200,0.041781,-0.031320,-0.349939,0.040358,-0.034693,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.106929,-0.003916,0.005269,0.994245,-0.247900,0.042679,-0.108560,-0.080594,0.048701,-0.098897,-0.313952,0.040067,-0.112388,-0.349155,0.039269,-0.114394,-0.075412,0.859909,-0.499902,-0.070480,-0.222720,0.091235,-0.032713,-0.224608,0.130822,-0.034592,-0.189042,0.072267,-0.039306,-0.254511,0.070617,-0.024241,0.103337,-0.002543,0.011243,0.994580,-0.213390,0.095504,0.169111,-0.202503,0.141022,0.145594,-0.238990,0.064977,0.180100,-0.198676,0.080513,0.181639,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202409,0.141084,0.145583,-0.238530,0.064668,0.180399,-0.198913,0.080545,0.181559,-0.224239,0.130283,-0.034645,-0.189287,0.072857,-0.039285,-0.254670,0.070568,-0.024202,-0.326991,0.044166,0.051028,-0.355862,0.043539,0.047817,-0.079288,0.048772,-0.098811,-0.314039,0.039978,-0.112429,-0.349681,0.039328,-0.114392,,,,,,,,,,-0.083249,0.049165,-0.013461,-0.320713,0.042097,-0.030643,-0.349984,0.040143,-0.035152,-0.090432,0.053371,0.138705,-0.328985,0.045342,0.126286,-0.365698,0.042869,0.120521
52,0.433000,0.025606,-0.011107,0.000586,0.999610,-0.261698,0.047155,0.128487,-0.090120,0.053361,0.138724,-0.329294,0.045294,0.126285,-0.365679,0.042811,0.120451,-0.151857,-0.018742,-0.009305,0.988181,-0.251343,0.043774,-0.026461,-0.082926,0.049150,-0.013409,-0.321182,0.041794,-0.031303,-0.349922,0.040378,-0.034672,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.107996,-0.003832,0.005231,0.994130,-0.247874,0.042666,-0.108577,-0.080565,0.048659,-0.098932,-0.313926,0.040066,-0.112398,-0.349130,0.039274,-0.114400,-0.075408,0.860000,-0.499774,-0.070287,-0.222726,0.091230,-0.032708,-0.224619,0.130817,-0.034574,-0.189043,0.072269,-0.039296,-0.254517,0.070604,-0.024253,0.103462,-0.002765,0.011658,0.994561,-0.213378,0.095474,0.169113,-0.202514,0.141007,0.145614,-0.238960,0.064925,0.180081,-0.198659,0.080491,0.181646,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202418,0.141070,0.145602,-0.238539,0.064599,0.180379,-0.198887,0.080529,0.181564,-0.224263,0.130238,-0.034621,-0.189284,0.072874,-0.039276,-0.254681,0.070595,-0.024215,-0.326987,0.044163,0.051022,-0.355875,0.043518,0.047802,-0.079286,0.048734,-0.098845,-0.314002,0.039959,-0.112449,-0.349668,0.039348,-0.114389,,,,,,,,,,-0.083259,0.049118,-0.013485,-0.320702,0.042070,-0.030644,-0.349964,0.040173,-0.035162,-0.090447,0.053355,0.138709,-0.329010,0.045274,0.126287,-0.365691,0.042834,0.120461
53,0.442000,0.025161,-0.011073,0.000576,0.999622,-0.261693,0.047189,0.128508,-0.090114,0.053399,0.138727,-0.329290,0.045328,0.126313,-0.365675,0.042841,0.120483,-0.152319,-0.018644,-0.009405,0.988111,-0.251349,0.043760,-0.026463,-0.082928,0.049107,-0.013445,-0.321190,0.041793,-0.031292,-0.349930,0.040381,-0.034654,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.109009,-0.003838,0.005346,0.994019,-0.247885,0.042700,-0.108556,-0.080578,0.048713,-0.098895,-0.313936,0.040092,-0.112384,-0.349140,0.039296,-0.114388,-0.075404,0.860062,-0.499670,-0.070268,-0.222735,0.091265,-0.032707,-0.224627,0.130853,-0.034564,-0.189051,0.072305,-0.039299,-0.254526,0.070638,-0.024259,0.103323,-0.002583,0.011623,0.994577,-0.213388,0.095496,0.169119,-0.202531,0.141021,0.145602,-0.238967,0.064951,0.180104,-0.198665,0.080516,0.181650,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202435,0.141102,0.145581,-0.238527,0.064612,0.180416,-0.198894,0.080537,0.181578,-0.224225,0.130247,-0.034621,-0.189289,0.072867,-0.039277,-0.254671,0.070601,-0.024223,-0.326991,0.044204,0.051043,-0.355878,0.043498,0.047813,-0.079248,0.048792,-0.098808,-0.314021,0.039979,-0.112423,-0.349672,0.039374,-0.114389,,,,,,,,,,-0.083252,0.049075,-0.013519,-0.320690,0.042093,-0.030618,-0.349977,0.040169,-0.035127,-0.090411,0.053388,0.138717,-0.328989,0.045342,0.126298,-0.365709,0.042836,0.120505
54,0.450000,0.025653,-0.011104,0.000601,0.999609,-0.261702,0.047167,0.128489,-0.090124,0.053376,0.138725,-0.329299,0.045303,0.126288,-0.365683,0.042820,0.120453,-0.152487,-0.018677,-0.009427,0.988084,-0.251353,0.043721,-0.026484,-0.082933,0.049065,-0.013455,-0.321193,0.041755,-0.031316,-0.349934,0.040343,-0.034680,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.110066,-0.003812,0.005396,0.993902,-0.247891,0.042653,-0.108577,-0.080584,0.048665,-0.098912,-0.313942,0.040046,-0.112407,-0.349146,0.039250,-0.114411,-0.075756,0.860037,-0.499686,-0.070078,-0.222756,0.091283,-0.032710,-0.224680,0.130868,-0.034566,-0.189058,0.072350,-0.039303,-0.254531,0.070629,-0.024261,0.103270,-0.002281,0.011024,0.994590,-0.213391,0.095487,0.169110,-0.202499,0.140997,0.145580,-0.238997,0.064971,0.180117,-0.198676,0.080491,0.181632,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202404,0.141058,0.145569,-0.238524,0.064654,0.180424,-0.198917,0.080526,0.181549,-0.224252,0.130207,-0.034625,-0.189279,0.072872,-0.039283,-0.254668,0.070603,-0.024228,-0.327000,0.044150,0.051013,-0.355886,0.043491,0.047809,-0.079291,0.048740,-0.098824,-0.314021,0.039942,-0.112458,-0.349682,0.039321,-0.114401,,,,,,,,,,-0.083266,0.049033,-0.013532,-0.320718,0.042035,-0.030654,-0.349972,0.040134,-0.035174,-0.090433,0.053369,0.138710,-0.329017,0.045295,0.126295,-0.365702,0.042834,0.120458
55,0.458000,0.025923,-0.011080,0.000562,0.999602,-0.261706,0.047160,0.128478,-0.090127,0.053353,0.138709,-0.329303,0.045303,0.126279,-0.365688,0.042826,0.120445,-0.152865,-0.018766,-0.009389,0.988024,-0.251341,0.043751,-0.026488,-0.082924,0.049120,-0.013436,-0.321180,0.041775,-0.031330,-0.349920,0.040358,-0.034697,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.111122,-0.003805,0.005572,0.993784,-0.247897,0.042669,-0.108573,-0.080592,0.048720,-0.098893,-0.313947,0.040045,-0.112411,-0.349150,0.039241,-0.114417,-0.075382,0.860094,-0.499619,-0.070257,-0.222740,0.091281,-0.032722,-0.224631,0.130869,-0.034574,-0.189057,0.072321,-0.039314,-0.254532,0.070654,-0.024277,0.103541,-0.002312,0.011300,0.994558,-0.213384,0.095494,0.169113,-0.202515,0.141023,0.145609,-0.238974,0.064959,0.180101,-0.198662,0.080500,0.181629,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202422,0.141102,0.145588,-0.238523,0.064649,0.180397,-0.198893,0.080515,0.181560,-0.224213,0.130252,-0.034633,-0.189286,0.072865,-0.039294,-0.254683,0.070609,-0.024240,-0.327015,0.044185,0.051042,-0.355863,0.043509,0.047814,-0.079267,0.048800,-0.098804,-0.314024,0.039930,-0.112457,-0.349699,0.039322,-0.114411,,,,,,,,,,-0.083228,0.049088,-0.013508,-0.320688,0.042092,-0.030635,-0.349965,0.040143,-0.035167,-0.090431,0.053342,0.138695,-0.329008,0.045313,0.126289,-0.365715,0.042825,0.120448
56,0.467000,0.026577,-0.011039,0.000659,0.999586,-0.261693,0.047169,0.128491,-0.090114,0.053384,0.138717,-0.329289,0.045300,0.126295,-0.365674,0.042823,0.120461,-0.152463,-0.018739,-0.009361,0.988087,-0.251338,0.043733,-0.026489,-0.082920,0.049102,-0.013443,-0.321177,0.041756,-0.031329,-0.349917,0.040340,-0.034695,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.112179,-0.003697,0.005540,0.993666,-0.247892,0.042656,-0.108578,-0.080586,0.048682,-0.098924,-0.313944,0.040043,-0.112406,-0.349148,0.039244,-0.114405,-0.075667,0.860038,-0.499647,-0.070450,-0.222733,0.091252,-0.032693,-0.224637,0.130839,-0.034548,-0.189048,0.072302,-0.039305,-0.254513,0.070616,-0.024227,0.103684,-0.001918,0.010868,0.994549,-0.213390,0.095496,0.169100,-0.202507,0.141023,0.145600,-0.238995,0.064978,0.180102,-0.198669,0.080487,0.181599,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202412,0.141089,0.145586,-0.238522,0.064663,0.180407,-0.198907,0.080516,0.181521,-0.224231,0.130236,-0.034606,-0.189288,0.072869,-0.039283,-0.254664,0.070573,-0.024190,-0.327000,0.044180,0.051038,-0.355863,0.043515,0.047801,-0.079271,0.048754,-0.098837,-0.314025,0.039951,-0.112450,-0.349688,0.039305,-0.114401,,,,,,,,,,-0.083215,0.049074,-0.013514,-0.320713,0.042010,-0.030667,-0.349962,0.040163,-0.035157,-0.090415,0.053375,0.138703,-0.328988,0.045299,0.126300,-0.365707,0.042830,0.120466
57,0.475000,0.027209,-0.010994,0.000618,0.999569,-0.261700,0.047185,0.128490,-0.090120,0.053376,0.138708,-0.329297,0.045323,0.126298,-0.365683,0.042856,0.120464,-0.151848,-0.018782,-0.009218,0.988182,-0.251332,0.043779,-0.026471,-0.082916,0.049186,-0.013410,-0.321170,0.041787,-0.031317,-0.349909,0.040365,-0.034686,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.113264,-0.003679,0.005623,0.993542,-0.247885,0.042682,-0.108566,-0.080579,0.048717,-0.098903,-0.313936,0.040066,-0.112397,-0.349140,0.039265,-0.114398,-0.075495,0.860104,-0.499597,-0.070173,-0.222742,0.091262,-0.032708,-0.224644,0.130850,-0.034557,-0.189054,0.072312,-0.039301,-0.254529,0.070626,-0.024265,0.103337,-0.002213,0.011216,0.994581,-0.213375,0.095485,0.169115,-0.202504,0.141003,0.145590,-0.238968,0.064958,0.180121,-0.198653,0.080494,0.181634,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202412,0.141077,0.145571,-0.238519,0.064647,0.180417,-0.198882,0.080514,0.181562,-0.224251,0.130264,-0.034613,-0.189286,0.072862,-0.039280,-0.254676,0.070585,-0.024229,-0.327013,0.044144,0.051020,-0.355872,0.043507,0.047801,-0.079265,0.048795,-0.098814,-0.314014,0.039955,-0.112449,-0.349681,0.039342,-0.114387,,,,,,,,,,-0.083213,0.049157,-0.013481,-0.320694,0.042068,-0.030637,-0.349954,0.040172,-0.035153,-0.090429,0.053367,0.138698,-0.329012,0.045321,0.126281,-0.365703,0.042865,0.120489
58,0.483000,0.027486,-0.010999,0.000588,0.999561,-0.261691,0.047201,0.128494,-0.090111,0.053377,0.138717,-0.329288,0.045344,0.126300,-0.365674,0.042882,0.120465,-0.151307,-0.018726,-0.009226,0.988266,-0.251341,0.043763,-0.026470,-0.082924,0.049154,-0.013420,-0.321180,0.041776,-0.031311,-0.349919,0.040359,-0.034679,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.114350,-0.003635,0.005611,0.993418,-0.247903,0.042677,-0.108565,-0.080596,0.048689,-0.098906,-0.313955,0.040069,-0.112395,-0.349159,0.039272,-0.114394,-0.075436,0.860092,-0.499601,-0.070360,-0.222731,0.091261,-0.032707,-0.224621,0.130849,-0.034557,-0.189049,0.072300,-0.039308,-0.254521,0.070634,-0.024255,0.103383,-0.002418,0.011218,0.994575,-0.213385,0.095499,0.169103,-0.202503,0.141019,0.145588,-0.238984,0.064972,0.180096,-0.198669,0.080507,0.181627,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202401,0.141077,0.145581,-0.238540,0.064617,0.180418,-0.198911,0.080558,0.181534,-0.224219,0.130252,-0.034615,-0.189288,0.072867,-0.039286,-0.254671,0.070591,-0.024218,-0.327017,0.044157,0.051016,-0.355893,0.043485,0.047795,-0.079281,0.048772,-0.098817,-0.314042,0.039942,-0.112445,-0.349679,0.039363,-0.114384,,,,,,,,,,-0.083241,0.049122,-0.013494,-0.320702,0.042062,-0.030648,-0.349962,0.040152,-0.035157,-0.090423,0.053368,0.138707,-0.328996,0.045346,0.126277,-0.365698,0.042888,0.120495
59,0.492000,0.027523,-0.010982,0.000551,0.999561,-0.261692,0.047210,0.128503,-0.090111,0.053373,0.138720,-0.329289,0.045358,0.126312,-0.365676,0.042899,0.120477,-0.150616,-0.018610,-0.009331,0.988373,-0.251329,0.043738,-0.026469,-0.082908,0.049075,-0.013444,-0.321169,0.041774,-0.031300,-0.349910,0.040367,-0.034665,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.115350,-0.003605,0.005619,0.993302,-0.247889,0.042695,-0.108568,-0.080581,0.048693,-0.098909,-0.313940,0.040092,-0.112399,-0.349144,0.039299,-0.114397,-0.075609,0.860113,-0.499562,-0.070189,-0.222751,0.091285,-0.032708,-0.224660,0.130872,-0.034553,-0.189061,0.072340,-0.039308,-0.254533,0.070642,-0.024262,0.103523,-0.002537,0.011307,0.994560,-0.213376,0.095490,0.169110,-0.202495,0.141018,0.145609,-0.238973,0.064956,0.180087,-0.198661,0.080496,0.181632,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202399,0.141093,0.145591,-0.238535,0.064616,0.180398,-0.198889,0.080522,0.181557,-0.224236,0.130241,-0.034614,-0.189286,0.072875,-0.039287,-0.254681,0.070601,-0.024226,-0.326958,0.044183,0.051018,-0.355899,0.043469,0.047797,-0.079290,0.048767,-0.098826,-0.314022,0.039990,-0.112432,-0.349675,0.039369,-0.114401,,,,,,,,,,-0.083222,0.049044,-0.013518,-0.320712,0.042043,-0.030649,-0.349949,0.040165,-0.035151,-0.090410,0.053364,0.138709,-0.328986,0.045365,0.126305,-0.365710,0.042901,0.120493
60,0.500000,0.029393,-0.010949,0.000706,0.999508,-0.261681,0.047198,0.128493,-0.090102,0.053383,0.138724,-0.329278,0.045331,0.126299,-0.365664,0.042881,0.120457,-0.149554,-0.018593,-0.009270,0.988535,-0.251338,0.043740,-0.026468,-0.082918,0.049074,-0.013437,-0.321178,0.041774,-0.031300,-0.349919,0.040371,-0.034667,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.116351,-0.003539,0.005723,0.993185,-0.247897,0.042669,-0.108575,-0.080590,0.048687,-0.098923,-0.313948,0.040060,-0.112404,-0.349152,0.039262,-0.114399,-0.075558,0.860052,-0.499677,-0.070183,-0.222743,0.091277,-0.032713,-0.224649,0.130864,-0.034570,-0.189053,0.072329,-0.039306,-0.254527,0.070638,-0.024265,0.103295,-0.003145,0.011872,0.994575,-0.213376,0.095502,0.169100,-0.202509,0.141030,0.145594,-0.238957,0.064947,0.180057,-0.198663,0.080528,0.181649,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202409,0.141093,0.145584,-0.238542,0.064592,0.180371,-0.198893,0.080574,0.181562,-0.224242,0.130255,-0.034627,-0.189289,0.072886,-0.039284,-0.254675,0.070598,-0.024229,-0.326978,0.044131,0.051008,-0.355873,0.043493,0.047797,-0.079258,0.048766,-0.098834,-0.314036,0.039948,-0.112451,-0.349680,0.039340,-0.114392,,,,,,,,,,-0.083253,0.049044,-0.013513,-0.320705,0.042023,-0.030664,-0.349961,0.040186,-0.035140,-0.090427,0.053379,0.138711,-0.329000,0.045299,0.126289,-0.365673,0.042914,0.120476
61,0.508000,0.029510,-0.010966,0.000811,0.999504,-0.261714,0.047208,0.128506,-0.090137,0.053427,0.138744,-0.329311,0.045326,0.126308,-0.365696,0.042870,0.120464,-0.148510,-0.018545,-0.009233,0.988694,-0.251340,0.043747,-0.026467,-0.082919,0.049072,-0.013441,-0.321180,0.041785,-0.031297,-0.349921,0.040385,-0.034664,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.117345,-0.003581,0.005777,0.993068,-0.247898,0.042685,-0.108560,-0.080592,0.048701,-0.098881,-0.313948,0.040076,-0.112399,-0.349152,0.039279,-0.114399,-0.075595,0.860099,-0.499563,-0.070377,-0.222731,0.091241,-0.032714,-0.224632,0.130828,-0.034561,-0.189046,0.072289,-0.039323,-0.254515,0.070605,-0.024258,0.103460,-0.002829,0.011439,0.994564,-0.213397,0.095493,0.169097,-0.202511,0.141021,0.145598,-0.238994,0.064955,0.180062,-0.198686,0.080504,0.181630,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202411,0.141094,0.145582,-0.238554,0.064592,0.180389,-0.198918,0.080538,0.181549,-0.224241,0.130237,-0.034616,-0.189290,0.072863,-0.039301,-0.254658,0.070570,-0.024223,-0.327006,0.044208,0.051039,-0.355895,0.043510,0.047803,-0.079276,0.048780,-0.098793,-0.314035,0.039964,-0.112444,-0.349677,0.039357,-0.114394,,,,,,,,,,-0.083240,0.049041,-0.013514,-0.320720,0.042044,-0.030669,-0.349963,0.040191,-0.035133,-0.090426,0.053415,0.138734,-0.328994,0.045353,0.126298,-0.365740,0.042856,0.120482
62,0.517000,0.030096,-0.010891,0.000719,0.999487,-0.261697,0.047201,0.128506,-0.090116,0.053379,0.138725,-0.329293,0.045334,0.126317,-0.365680,0.042890,0.120476,-0.147558,-0.018561,-0.009138,0.988837,-0.251350,0.043737,-0.026472,-0.082930,0.049075,-0.013433,-0.321190,0.041768,-0.031306,-0.349930,0.040368,-0.034677,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,0.118369,-0.003505,0.005894,0.992946,-0.247908,0.042669,-0.108566,-0.080603,0.048708,-0.098897,-0.313959,0.040051,-0.112401,-0.349163,0.039249,-0.114398,-0.075153,0.860046,-0.499728,-0.070323,-0.222722,0.091237,-0.032728,-0.224595,0.130825,-0.034591,-0.189047,0.072260,-0.039311,-0.254524,0.070626,-0.024281,0.103289,-0.001992,0.011094,0.994588,-0.213371,0.095486,0.169118,-0.202503,0.141000,0.145584,-0.238965,0.064966,0.180139,-0.198646,0.080494,0.181631,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.202412,0.141069,0.145567,-0.238496,0.064676,0.180429,-0.198881,0.080512,0.181559,-0.224230,0.130274,-0.034642,-0.189296,0.072852,-0.039289,-0.254669,0.070591,-0.024246,-0.326956,0.044186,0.051019,-0.355868,0.043531,0.047816,-0.079279,0.048785,-0.098807,-0.314036,0.039945,-0.112452,-0.349710,0.039321,-0.114388,,,,,,,,,,-0.083280,0.049042,-0.013512,-0.320713,0.042042,-0.030650,-0.349964,0.040163,-0.035169,-0.090436,0.053372,0.138715,-0.328990,0.045324,0.126295,-0.365707,0.042905,0.120504
