Format Version,1.23,Take Name,30mm_0.10,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 05.24.02.321 PM,Capture Start Frame,20317420,Total Frames in Take,1515,Total Exported Frames,1515,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
630,5.250000,-0.052193,-0.013216,-0.000691,0.998549,-0.262058,0.047605,0.131597,-0.090494,0.054629,0.141537,-0.329653,0.045698,0.129401,-0.366026,0.042489,0.123854,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.117919,-0.008240,0.008450,0.992953,-0.251991,0.044080,-0.021560,-0.083744,0.049531,-0.007434,-0.321395,0.042548,-0.025966,-0.350836,0.040161,-0.031281,0.526462,0.012968,0.025906,0.849705,-0.248230,0.043144,-0.105082,-0.080911,0.049188,-0.095655,-0.314280,0.040622,-0.108995,-0.349499,0.039622,-0.110595,0.675838,0.004557,-0.018628,0.736801,-0.208943,0.098478,-0.060606,-0.208475,0.133642,-0.042236,-0.242738,0.080162,-0.068347,-0.175616,0.081630,-0.071235,-0.085852,-0.041300,-0.012929,0.995368,-0.226753,0.105248,0.120293,-0.211205,0.138315,0.082765,-0.255089,0.082062,0.139462,-0.213965,0.095368,0.138651,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.211258,0.138858,0.082022,-0.254798,0.082222,0.139368,-0.214442,0.094333,0.139830,-0.208648,0.133710,-0.042192,-0.241255,0.080611,-0.068193,-0.175852,0.081406,-0.071339,-0.327389,0.045072,0.054962,-0.356128,0.044267,0.052111,-0.079594,0.049257,-0.095576,-0.314380,0.040544,-0.109016,-0.350007,0.039670,-0.110610,-0.083813,0.049543,-0.007410,-0.321494,0.042455,-0.026167,-0.350604,0.040296,-0.030986,-0.091040,0.054604,0.141511,-0.329261,0.045736,0.129424,-0.366121,0.042466,0.123846
631,5.258000,-0.055161,-0.013341,-0.000864,0.998388,-0.262067,0.047595,0.131584,-0.090503,0.054607,0.141528,-0.329663,0.045703,0.129381,-0.366036,0.042476,0.123844,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.116392,-0.008107,0.008098,0.993137,-0.251980,0.044082,-0.021651,-0.083724,0.049459,-0.007596,-0.321386,0.042585,-0.026030,-0.350831,0.040202,-0.031328,0.525338,0.012907,0.025827,0.850403,-0.248208,0.043135,-0.105079,-0.080889,0.049170,-0.095652,-0.314258,0.040616,-0.108992,-0.349477,0.039620,-0.110594,0.672121,-0.000854,-0.018284,0.740215,-0.209199,0.098087,-0.060758,-0.208649,0.133435,-0.042747,-0.243051,0.079915,-0.068593,-0.175899,0.080910,-0.070934,-0.089031,-0.040076,-0.011907,0.995151,-0.226775,0.105932,0.119648,-0.211379,0.138781,0.081868,-0.255024,0.082826,0.139041,-0.213922,0.096190,0.138035,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.211388,0.139162,0.081353,-0.254790,0.082929,0.138999,-0.214633,0.094898,0.139477,-0.208838,0.133555,-0.042677,-0.241250,0.080335,-0.068455,-0.176179,0.080634,-0.071063,-0.327381,0.045043,0.054924,-0.356154,0.044217,0.052085,-0.079609,0.049238,-0.095574,-0.314337,0.040536,-0.109019,-0.350014,0.039670,-0.110604,-0.083832,0.049467,-0.007576,-0.321468,0.042506,-0.026236,-0.350616,0.040302,-0.031067,-0.091045,0.054583,0.141501,-0.329249,0.045738,0.129413,-0.366144,0.042455,0.123829
632,5.267000,-0.057545,-0.013506,-0.000823,0.998251,-0.262065,0.047620,0.131606,-0.090504,0.054686,0.141572,-0.329660,0.045715,0.129390,-0.366031,0.042460,0.123857,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.112660,-0.008042,0.007889,0.993570,-0.252030,0.044050,-0.021711,-0.083769,0.049454,-0.007717,-0.321436,0.042553,-0.026069,-0.350883,0.040144,-0.031346,0.524170,0.012837,0.025723,0.851128,-0.248218,0.043131,-0.105078,-0.080898,0.049148,-0.095652,-0.314268,0.040618,-0.108990,-0.349488,0.039626,-0.110592,0.669313,-0.003089,-0.016950,0.742781,-0.209330,0.097751,-0.060994,-0.208835,0.133236,-0.043253,-0.243159,0.079551,-0.068858,-0.175995,0.080466,-0.070871,-0.089379,-0.039579,-0.012864,0.995128,-0.226864,0.106417,0.119364,-0.211433,0.139212,0.081551,-0.255144,0.083379,0.138794,-0.214016,0.096660,0.137746,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.211452,0.139517,0.081132,-0.254901,0.083494,0.138739,-0.214743,0.095380,0.139170,-0.209045,0.133389,-0.043169,-0.241336,0.079957,-0.068722,-0.176280,0.080145,-0.071021,-0.327414,0.045053,0.054897,-0.356122,0.044231,0.052026,-0.079637,0.049214,-0.095577,-0.314353,0.040540,-0.109011,-0.350010,0.039674,-0.110607,-0.083888,0.049458,-0.007699,-0.321519,0.042494,-0.026269,-0.350667,0.040217,-0.031104,-0.091025,0.054669,0.141550,-0.329250,0.045728,0.129407,-0.366141,0.042456,0.123853
633,5.275000,-0.058071,-0.013527,-0.000905,0.998221,-0.262053,0.047612,0.131593,-0.090492,0.054658,0.141560,-0.329649,0.045717,0.129376,-0.366020,0.042462,0.123844,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.109525,-0.007997,0.007476,0.993924,-0.252046,0.044066,-0.021701,-0.083779,0.049413,-0.007765,-0.321455,0.042601,-0.026041,-0.350904,0.040185,-0.031298,0.522998,0.012834,0.025745,0.851848,-0.248228,0.043141,-0.105085,-0.080909,0.049189,-0.095658,-0.314277,0.040616,-0.108997,-0.349496,0.039619,-0.110600,0.667664,-0.003051,-0.015658,0.744292,-0.209492,0.097485,-0.061268,-0.209098,0.133050,-0.043685,-0.243272,0.079182,-0.069104,-0.176107,0.080223,-0.071014,-0.091770,-0.039987,-0.011413,0.994912,-0.226968,0.106873,0.119054,-0.211608,0.139524,0.081088,-0.255193,0.083853,0.138584,-0.214102,0.097242,0.137491,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.211628,0.139836,0.080656,-0.254945,0.083970,0.138528,-0.214878,0.095882,0.139016,-0.209277,0.133165,-0.043621,-0.241421,0.079594,-0.068967,-0.176396,0.079961,-0.071133,-0.327430,0.045114,0.054905,-0.356146,0.044234,0.052058,-0.079591,0.049256,-0.095579,-0.314370,0.040545,-0.109020,-0.350020,0.039660,-0.110613,-0.083907,0.049424,-0.007746,-0.321536,0.042495,-0.026250,-0.350680,0.040313,-0.031043,-0.091031,0.054647,0.141535,-0.329266,0.045703,0.129396,-0.366112,0.042481,0.123837
634,5.283000,-0.056889,-0.013429,-0.000927,0.998290,-0.262080,0.047596,0.131602,-0.090517,0.054614,0.141553,-0.329676,0.045707,0.129393,-0.366048,0.042466,0.123861,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.106550,-0.007944,0.007174,0.994250,-0.252055,0.044042,-0.021718,-0.083783,0.049364,-0.007835,-0.321465,0.042596,-0.026040,-0.350917,0.040167,-0.031278,0.521814,0.012761,0.025633,0.852578,-0.248242,0.043126,-0.105069,-0.080923,0.049154,-0.095644,-0.314292,0.040608,-0.108980,-0.349512,0.039616,-0.110583,0.666700,-0.002691,-0.014581,0.745179,-0.209561,0.097301,-0.061458,-0.209257,0.132913,-0.043968,-0.243296,0.078907,-0.069276,-0.176132,0.080084,-0.071130,-0.093322,-0.040486,-0.009773,0.994765,-0.227047,0.107240,0.118863,-0.211767,0.139816,0.080801,-0.255211,0.084192,0.138449,-0.214162,0.097710,0.137340,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.211762,0.140213,0.080261,-0.254964,0.084288,0.138422,-0.214918,0.096469,0.138717,-0.209402,0.133008,-0.043916,-0.241461,0.079256,-0.069171,-0.176437,0.079870,-0.071224,-0.327442,0.045142,0.054893,-0.356148,0.044257,0.052064,-0.079616,0.049220,-0.095569,-0.314381,0.040540,-0.108992,-0.350041,0.039655,-0.110606,-0.083892,0.049372,-0.007820,-0.321560,0.042513,-0.026213,-0.350676,0.040276,-0.031048,-0.091067,0.054601,0.141521,-0.329296,0.045700,0.129437,-0.366136,0.042479,0.123835
635,5.292000,-0.056083,-0.013373,-0.000921,0.998336,-0.262067,0.047587,0.131593,-0.090503,0.054594,0.141535,-0.329663,0.045700,0.129388,-0.366036,0.042467,0.123854,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.103387,-0.008113,0.007109,0.994583,-0.252053,0.044029,-0.021735,-0.083785,0.049402,-0.007826,-0.321462,0.042570,-0.026073,-0.350912,0.040115,-0.031307,0.520572,0.012712,0.025554,0.853341,-0.248260,0.043126,-0.105063,-0.080940,0.049150,-0.095642,-0.314310,0.040610,-0.108972,-0.349529,0.039620,-0.110576,0.666160,-0.002364,-0.013474,0.745684,-0.209619,0.097192,-0.061580,-0.209406,0.132829,-0.044142,-0.243307,0.078715,-0.069404,-0.176143,0.080030,-0.071194,-0.094694,-0.042030,-0.008011,0.994587,-0.227216,0.107604,0.118725,-0.211951,0.140125,0.080609,-0.255348,0.084510,0.138301,-0.214347,0.098176,0.137264,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.211915,0.140618,0.079946,-0.255069,0.084598,0.138302,-0.215177,0.096957,0.138581,-0.209530,0.132917,-0.044095,-0.241517,0.079008,-0.069325,-0.176458,0.079843,-0.071275,-0.327478,0.045177,0.054902,-0.356165,0.044272,0.052113,-0.079621,0.049218,-0.095568,-0.314408,0.040533,-0.108981,-0.350042,0.039666,-0.110601,-0.083897,0.049409,-0.007812,-0.321557,0.042493,-0.026245,-0.350671,0.040216,-0.031081,-0.091079,0.054571,0.141506,-0.329281,0.045723,0.129419,-0.366120,0.042456,0.123840
636,5.300000,-0.053812,-0.013261,-0.000843,0.998463,-0.262098,0.047566,0.131597,-0.090533,0.054563,0.141532,-0.329694,0.045675,0.129400,-0.366068,0.042460,0.123860,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.100269,-0.008115,0.006808,0.994904,-0.252040,0.044037,-0.021795,-0.083768,0.049387,-0.007923,-0.321450,0.042596,-0.026123,-0.350902,0.040127,-0.031340,0.519311,0.012667,0.025614,0.854108,-0.248275,0.043130,-0.105056,-0.080957,0.049189,-0.095615,-0.314324,0.040598,-0.108972,-0.349543,0.039602,-0.110580,0.665907,-0.002229,-0.012861,0.745921,-0.209710,0.097088,-0.061663,-0.209547,0.132738,-0.044249,-0.243373,0.078569,-0.069494,-0.176210,0.079957,-0.071245,-0.095011,-0.042430,-0.006888,0.994548,-0.227347,0.108023,0.118421,-0.212134,0.140550,0.080290,-0.255438,0.084880,0.137999,-0.214467,0.098638,0.136975,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.212118,0.140968,0.079721,-0.255180,0.084972,0.137984,-0.215264,0.097405,0.138325,-0.209668,0.132814,-0.044208,-0.241542,0.078888,-0.069404,-0.176526,0.079780,-0.071320,-0.327544,0.045159,0.054949,-0.356206,0.044223,0.052117,-0.079637,0.049258,-0.095537,-0.314427,0.040521,-0.108991,-0.350044,0.039649,-0.110596,-0.083859,0.049394,-0.007907,-0.321538,0.042519,-0.026286,-0.350694,0.040226,-0.031129,-0.091093,0.054551,0.141504,-0.329330,0.045657,0.129425,-0.366144,0.042482,0.123850
637,5.308000,-0.052992,-0.013293,-0.000633,0.998506,-0.262146,0.047587,0.131605,-0.090584,0.054644,0.141558,-0.329741,0.045670,0.129401,-0.366112,0.042448,0.123855,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.096881,-0.008051,0.006450,0.995243,-0.252055,0.043985,-0.021887,-0.083776,0.049301,-0.008078,-0.321467,0.042569,-0.026194,-0.350921,0.040086,-0.031390,0.518114,0.012649,0.025420,0.854840,-0.248315,0.043124,-0.105060,-0.080994,0.049150,-0.095651,-0.314365,0.040605,-0.108963,-0.349585,0.039617,-0.110565,0.665840,-0.001793,-0.011663,0.746001,-0.209813,0.097023,-0.061742,-0.209751,0.132677,-0.044335,-0.243425,0.078423,-0.069601,-0.176264,0.079970,-0.071289,-0.094163,-0.044665,-0.007741,0.994524,-0.227472,0.108468,0.118281,-0.212045,0.141043,0.080276,-0.255681,0.085325,0.137688,-0.214690,0.099036,0.136878,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.212074,0.141609,0.079486,-0.255363,0.085467,0.137634,-0.215448,0.097936,0.138057,-0.209879,0.132746,-0.044297,-0.241584,0.078790,-0.069489,-0.176572,0.079789,-0.071366,-0.327533,0.045181,0.055031,-0.356256,0.044252,0.052167,-0.079665,0.049214,-0.095573,-0.314456,0.040546,-0.108981,-0.350116,0.039649,-0.110583,-0.083871,0.049307,-0.008065,-0.321562,0.042505,-0.026343,-0.350699,0.040169,-0.031196,-0.091124,0.054619,0.141532,-0.329341,0.045709,0.129429,-0.366212,0.042424,0.123842
638,5.317000,-0.052244,-0.013204,-0.000651,0.998547,-0.262118,0.047606,0.131608,-0.090555,0.054644,0.141542,-0.329714,0.045694,0.129413,-0.366087,0.042481,0.123869,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.093926,-0.007976,0.006049,0.995529,-0.252031,0.043965,-0.021966,-0.083745,0.049222,-0.008221,-0.321445,0.042580,-0.026251,-0.350902,0.040092,-0.031427,0.516928,0.012618,0.025418,0.855558,-0.248322,0.043144,-0.105064,-0.081003,0.049189,-0.095651,-0.314372,0.040617,-0.108969,-0.349592,0.039626,-0.110573,0.666216,-0.001147,-0.010275,0.745687,-0.209916,0.096993,-0.061749,-0.209973,0.132630,-0.044308,-0.243466,0.078302,-0.069657,-0.176308,0.080047,-0.071283,-0.097304,-0.045088,-0.005477,0.994218,-0.227728,0.108871,0.117908,-0.212426,0.141264,0.079698,-0.255846,0.085734,0.137455,-0.214913,0.099616,0.136570,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.212451,0.141855,0.078864,-0.255511,0.085880,0.137403,-0.215728,0.098469,0.137800,-0.210111,0.132707,-0.044265,-0.241652,0.078681,-0.069539,-0.176609,0.079851,-0.071368,-0.327512,0.045147,0.055117,-0.356259,0.044293,0.052220,-0.079660,0.049257,-0.095570,-0.314475,0.040546,-0.108993,-0.350102,0.039668,-0.110585,-0.083821,0.049231,-0.008207,-0.321537,0.042503,-0.026399,-0.350699,0.040192,-0.031232,-0.091129,0.054622,0.141511,-0.329347,0.045714,0.129449,-0.366162,0.042472,0.123850
639,5.325000,-0.051938,-0.013210,-0.000685,0.998563,-0.262106,0.047576,0.131601,-0.090542,0.054598,0.141542,-0.329702,0.045669,0.129404,-0.366075,0.042462,0.123857,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.089971,-0.007996,0.005751,0.995896,-0.252010,0.043982,-0.022003,-0.083722,0.049236,-0.008295,-0.321425,0.042609,-0.026278,-0.350884,0.040099,-0.031435,0.515817,0.012559,0.025289,0.856233,-0.248304,0.043138,-0.105061,-0.080983,0.049159,-0.095657,-0.314355,0.040620,-0.108962,-0.349575,0.039634,-0.110565,0.666484,-0.000252,-0.008921,0.745466,-0.210069,0.096949,-0.061761,-0.210250,0.132573,-0.044294,-0.243556,0.078156,-0.069698,-0.176403,0.080118,-0.071291,-0.100714,-0.043535,-0.003625,0.993956,-0.228071,0.109148,0.117327,-0.213000,0.141319,0.078839,-0.256050,0.086062,0.137133,-0.215163,0.100062,0.136009,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.213024,0.141717,0.078268,-0.255745,0.086204,0.137071,-0.215850,0.098931,0.137290,-0.210382,0.132634,-0.044259,-0.241695,0.078571,-0.069565,-0.176706,0.079936,-0.071369,-0.327404,0.045115,0.055244,-0.356256,0.044296,0.052295,-0.079654,0.049220,-0.095581,-0.314464,0.040569,-0.108975,-0.350074,0.039658,-0.110587,-0.083814,0.049243,-0.008278,-0.321497,0.042540,-0.026449,-0.350714,0.040179,-0.031238,-0.091120,0.054573,0.141511,-0.329304,0.045698,0.129442,-0.366166,0.042446,0.123837
640,5.333000,-0.051968,-0.013240,-0.000582,0.998561,-0.262085,0.047599,0.131618,-0.090523,0.054656,0.141567,-0.329680,0.045677,0.129418,-0.366052,0.042462,0.123869,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.085079,-0.008054,0.005495,0.996327,-0.251987,0.043985,-0.022082,-0.083697,0.049272,-0.008406,-0.321402,0.042612,-0.026353,-0.350862,0.040070,-0.031488,0.514736,0.012487,0.025239,0.856886,-0.248299,0.043147,-0.105052,-0.080978,0.049165,-0.095638,-0.314350,0.040631,-0.108955,-0.349569,0.039647,-0.110561,0.666752,0.000764,-0.007178,0.745244,-0.210220,0.096898,-0.061779,-0.210555,0.132509,-0.044287,-0.243626,0.077979,-0.069757,-0.176480,0.080207,-0.071294,-0.103562,-0.043844,-0.002812,0.993652,-0.228332,0.109507,0.116911,-0.213289,0.141477,0.078244,-0.256286,0.086497,0.136838,-0.215419,0.100548,0.135652,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.213323,0.141949,0.077556,-0.255978,0.086647,0.136766,-0.216047,0.099427,0.136962,-0.210703,0.132569,-0.044252,-0.241754,0.078459,-0.069594,-0.176770,0.080008,-0.071380,-0.327265,0.044973,0.055413,-0.356258,0.044363,0.052366,-0.079626,0.049227,-0.095563,-0.314463,0.040581,-0.108960,-0.350066,0.039670,-0.110590,-0.083737,0.049279,-0.008384,-0.321475,0.042556,-0.026523,-0.350722,0.040142,-0.031270,-0.091078,0.054634,0.141539,-0.329305,0.045701,0.129445,-0.366136,0.042451,0.123857
641,5.342000,-0.051170,-0.013186,-0.000612,0.998603,-0.262126,0.047579,0.131605,-0.090563,0.054614,0.141547,-0.329722,0.045665,0.129409,-0.366094,0.042460,0.123859,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.079300,-0.008059,0.004868,0.996806,-0.252006,0.043971,-0.022163,-0.083708,0.049189,-0.008554,-0.321423,0.042643,-0.026415,-0.350887,0.040081,-0.031519,0.513742,0.012430,0.025150,0.857486,-0.248307,0.043151,-0.105064,-0.080985,0.049154,-0.095653,-0.314357,0.040639,-0.108967,-0.349577,0.039660,-0.110573,0.666882,0.000696,-0.007450,0.745125,-0.210273,0.096898,-0.061832,-0.210586,0.132503,-0.044328,-0.243690,0.077998,-0.069808,-0.176543,0.080193,-0.071361,-0.106068,-0.045600,-0.002399,0.993310,-0.228656,0.109973,0.116478,-0.213512,0.141759,0.077700,-0.256657,0.087037,0.136426,-0.215800,0.101122,0.135308,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.213549,0.142246,0.076980,-0.256319,0.087220,0.136321,-0.216306,0.099972,0.136731,-0.210736,0.132577,-0.044286,-0.241799,0.078451,-0.069659,-0.176839,0.079983,-0.071453,-0.327360,0.044960,0.055470,-0.356308,0.044329,0.052478,-0.079641,0.049213,-0.095576,-0.314465,0.040598,-0.108981,-0.350083,0.039675,-0.110595,-0.083749,0.049194,-0.008535,-0.321502,0.042600,-0.026568,-0.350742,0.040134,-0.031329,-0.091092,0.054599,0.141522,-0.329351,0.045664,0.129433,-0.366181,0.042468,0.123849
642,5.350000,-0.050992,-0.013234,-0.000532,0.998611,-0.262119,0.047599,0.131596,-0.090558,0.054659,0.141555,-0.329714,0.045673,0.129393,-0.366086,0.042464,0.123838,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.070396,-0.008327,0.003955,0.997477,-0.252014,0.043936,-0.022228,-0.083712,0.049059,-0.008633,-0.321431,0.042672,-0.026489,-0.350898,0.040078,-0.031561,0.512811,0.012394,0.025122,0.858045,-0.248303,0.043147,-0.105071,-0.080982,0.049155,-0.095657,-0.314354,0.040633,-0.108975,-0.349573,0.039653,-0.110582,0.666683,0.000505,-0.007028,0.745308,-0.210274,0.096908,-0.061911,-0.210615,0.132522,-0.044426,-0.243677,0.077991,-0.069905,-0.176530,0.080210,-0.071403,-0.106863,-0.046458,-0.002328,0.993185,-0.228745,0.110430,0.116299,-0.213543,0.142158,0.077495,-0.256774,0.087519,0.136236,-0.215918,0.101613,0.135165,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.213599,0.142658,0.076743,-0.256462,0.087711,0.136105,-0.216313,0.100551,0.136518,-0.210763,0.132590,-0.044387,-0.241802,0.078448,-0.069753,-0.176824,0.080006,-0.071492,-0.327307,0.044871,0.055569,-0.356306,0.044363,0.052541,-0.079643,0.049219,-0.095574,-0.314453,0.040576,-0.109007,-0.350090,0.039682,-0.110587,-0.083749,0.049060,-0.008611,-0.321484,0.042648,-0.026664,-0.350798,0.040107,-0.031361,-0.091116,0.054636,0.141529,-0.329336,0.045699,0.129416,-0.366171,0.042452,0.123830
643,5.358000,-0.052645,-0.013251,-0.000554,0.998525,-0.262119,0.047576,0.131591,-0.090558,0.054654,0.141533,-0.329714,0.045649,0.129392,-0.366086,0.042424,0.123847,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168722,0.005270,0.008294,-0.069946,-0.002119,-0.002821,-0.098776,-0.003152,-0.005473,0.059446,-0.008433,0.003078,0.998191,-0.252037,0.043902,-0.022309,-0.083727,0.048993,-0.008799,-0.321456,0.042680,-0.026554,-0.350927,0.040033,-0.031574,0.511897,0.012363,0.025088,0.858592,-0.248300,0.043139,-0.105064,-0.080980,0.049152,-0.095650,-0.314351,0.040623,-0.108968,-0.349570,0.039643,-0.110575,0.666706,0.000716,-0.007076,0.745286,-0.210270,0.096811,-0.062061,-0.210611,0.132424,-0.044574,-0.243672,0.077888,-0.070043,-0.176526,0.080122,-0.071566,-0.107769,-0.047643,-0.002282,0.993031,-0.228682,0.110685,0.116170,-0.213397,0.142345,0.077344,-0.256752,0.087804,0.136083,-0.215898,0.101906,0.135082,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.213485,0.142898,0.076495,-0.256474,0.087983,0.135955,-0.216250,0.101001,0.136233,-0.210742,0.132448,-0.044557,-0.241828,0.078405,-0.069861,-0.176815,0.079964,-0.071633,-0.327296,0.044812,0.055634,-0.356331,0.044349,0.052559,-0.079662,0.049214,-0.095572,-0.314460,0.040567,-0.108987,-0.350066,0.039671,-0.110591,-0.083787,0.048997,-0.008778,-0.321510,0.042634,-0.026733,-0.350812,0.040084,-0.031379,-0.091103,0.054625,0.141508,-0.329327,0.045701,0.129413,-0.366179,0.042390,0.123839
