Format Version,1.23,Take Name,30mm_0.04,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 04.44.16.296 PM,Capture Start Frame,9663114,Total Frames in Take,1871,Total Exported Frames,1871,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
798,6.650000,-0.057802,0.026247,-0.001377,0.997982,-0.274730,0.048804,0.193949,-0.102882,0.054894,0.190286,-0.342298,0.047283,0.197097,-0.379011,0.044234,0.194465,-0.193431,0.020427,-0.006877,0.980877,-0.275174,0.045646,0.044305,-0.106225,0.050057,0.043657,-0.345187,0.044113,0.045119,-0.374110,0.042768,0.044138,0.175920,0.033920,0.003146,0.983815,-0.273157,0.048571,0.131742,-0.104295,0.053271,0.131961,-0.342689,0.047179,0.133142,-0.372487,0.045264,0.130124,0.221601,0.031472,0.003840,0.974622,-0.276162,0.044587,-0.037749,-0.108579,0.050585,-0.038783,-0.342324,0.041994,-0.037408,-0.377582,0.041183,-0.037056,0.281895,0.030810,-0.019494,0.958752,-0.188863,0.107786,0.252927,-0.190168,0.143842,0.236421,-0.221603,0.089838,0.264903,-0.154817,0.089678,0.257457,-0.001241,0.998882,-0.036014,0.030598,-0.182766,0.089495,0.061079,-0.196443,0.131119,0.089782,-0.155582,0.061436,0.047599,-0.196274,0.075930,0.045856,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196552,0.131253,0.089853,-0.155612,0.061267,0.047455,-0.196150,0.075933,0.045899,-0.189979,0.143540,0.236539,-0.221451,0.089843,0.264884,-0.155695,0.090422,0.257212,,,,,,,,,,,,,,,,,,,-0.107351,0.050633,-0.038790,-0.342468,0.041972,-0.037412,-0.377997,0.041183,-0.037050,-0.103815,0.053327,0.132058,-0.343594,0.046627,0.131939,-0.372347,0.045511,0.130679,-0.104952,0.050000,0.043493,-0.345023,0.044521,0.045834,-0.374889,0.042382,0.043493,-0.102424,0.054918,0.190284,-0.342223,0.047264,0.197083,-0.379353,0.044242,0.194482
799,6.658000,-0.055059,0.026623,-0.001293,0.998127,-0.274685,0.048774,0.193781,-0.102839,0.054881,0.190022,-0.342250,0.047238,0.196970,-0.378965,0.044204,0.194349,-0.194262,0.020388,-0.006930,0.980713,-0.275142,0.045641,0.044300,-0.106192,0.050041,0.043659,-0.345155,0.044113,0.045111,-0.374078,0.042768,0.044130,0.179863,0.033574,0.003284,0.983113,-0.273142,0.048549,0.131895,-0.104279,0.053227,0.132263,-0.342675,0.047153,0.133238,-0.372471,0.045266,0.130185,0.221619,0.031439,0.003973,0.974618,-0.276143,0.044608,-0.037739,-0.108562,0.050647,-0.038752,-0.342304,0.041999,-0.037406,-0.377563,0.041179,-0.037058,0.285312,0.032358,-0.019686,0.957686,-0.188853,0.107730,0.253135,-0.190217,0.143903,0.236893,-0.221552,0.089687,0.265081,-0.154789,0.089599,0.257432,-0.000626,0.998671,-0.038702,0.034019,-0.182753,0.089032,0.060849,-0.196579,0.130824,0.089235,-0.155509,0.060871,0.047707,-0.196171,0.075401,0.045606,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196641,0.130893,0.089268,-0.155594,0.060773,0.047602,-0.196053,0.075397,0.045642,-0.190022,0.143617,0.237000,-0.221406,0.089681,0.265066,-0.155698,0.090367,0.257189,,,,,,,,,,,,,,,,,,,-0.107289,0.050702,-0.038754,-0.342454,0.041961,-0.037423,-0.377976,0.041192,-0.037040,-0.103746,0.053287,0.132364,-0.343601,0.046609,0.132067,-0.372319,0.045529,0.130768,-0.104964,0.049983,0.043500,-0.344995,0.044527,0.045812,-0.374843,0.042377,0.043497,-0.102493,0.054901,0.190021,-0.342160,0.047216,0.196959,-0.379320,0.044217,0.194364
800,6.667000,-0.050587,0.026871,-0.001288,0.998357,-0.274676,0.048751,0.193560,-0.102831,0.054848,0.189776,-0.342241,0.047203,0.196768,-0.378958,0.044202,0.194137,-0.194869,0.020296,-0.006920,0.980595,-0.275123,0.045664,0.044287,-0.106174,0.050077,0.043668,-0.345136,0.044132,0.045089,-0.374059,0.042784,0.044105,0.187188,0.033621,0.004119,0.981740,-0.273188,0.048628,0.132023,-0.104331,0.053498,0.132473,-0.342719,0.047130,0.133340,-0.372513,0.045254,0.130257,0.221668,0.031435,0.003844,0.974608,-0.276143,0.044552,-0.037769,-0.108560,0.050548,-0.038790,-0.342305,0.041960,-0.037433,-0.377564,0.041149,-0.037085,0.288382,0.033617,-0.019216,0.956732,-0.188862,0.107738,0.253310,-0.190310,0.144014,0.237307,-0.221512,0.089573,0.265206,-0.154765,0.089627,0.257419,0.000164,0.998411,-0.042344,0.037177,-0.182741,0.088427,0.060468,-0.196681,0.130445,0.088461,-0.155459,0.060129,0.047704,-0.196083,0.074707,0.045238,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196730,0.130476,0.088468,-0.155565,0.060066,0.047619,-0.195958,0.074719,0.045289,-0.190119,0.143721,0.237415,-0.221352,0.089573,0.265187,-0.155697,0.090390,0.257187,,,,,,,,,,,,,,,,,,,-0.107281,0.050608,-0.038792,-0.342449,0.041908,-0.037453,-0.377986,0.041175,-0.037064,-0.103710,0.053566,0.132589,-0.343609,0.046616,0.132206,-0.372351,0.045554,0.130942,-0.104903,0.050024,0.043504,-0.344971,0.044522,0.045803,-0.374838,0.042414,0.043459,-0.102605,0.054866,0.189776,-0.342159,0.047167,0.196757,-0.379255,0.044236,0.194152
801,6.675000,-0.045347,0.027519,-0.000997,0.998592,-0.274678,0.048821,0.193330,-0.102839,0.054998,0.189387,-0.342238,0.047223,0.196609,-0.378957,0.044241,0.193994,-0.195310,0.020212,-0.006808,0.980510,-0.275120,0.045675,0.044296,-0.106172,0.050132,0.043692,-0.345133,0.044125,0.045091,-0.374056,0.042768,0.044105,0.194404,0.033890,0.004686,0.980325,-0.273226,0.048749,0.132265,-0.104373,0.053738,0.132708,-0.342755,0.047180,0.133592,-0.372550,0.045328,0.130495,0.221722,0.031425,0.003853,0.974596,-0.276114,0.044592,-0.037751,-0.108531,0.050590,-0.038767,-0.342276,0.041999,-0.037416,-0.377534,0.041188,-0.037068,0.290033,0.033957,-0.019052,0.956224,-0.188862,0.107812,0.253371,-0.190332,0.144143,0.237494,-0.221499,0.089593,0.265220,-0.154756,0.089700,0.257398,0.000317,0.998231,-0.046355,0.037220,-0.182652,0.087771,0.060184,-0.196570,0.130021,0.087838,-0.155385,0.059355,0.047651,-0.196001,0.073938,0.045063,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196649,0.130185,0.087937,-0.155430,0.059257,0.047560,-0.195897,0.073876,0.045050,-0.190141,0.143872,0.237591,-0.221346,0.089582,0.265207,-0.155681,0.090450,0.257175,,,,,,,,,,,,,,,,,,,-0.107265,0.050641,-0.038772,-0.342412,0.041973,-0.037425,-0.377971,0.041191,-0.037057,-0.103807,0.053796,0.132827,-0.343634,0.046709,0.132320,-0.372405,0.045583,0.131213,-0.104902,0.050079,0.043528,-0.344980,0.044507,0.045791,-0.374806,0.042406,0.043476,-0.102523,0.055021,0.189388,-0.342180,0.047185,0.196586,-0.379216,0.044270,0.194018
802,6.683000,-0.041959,0.027768,-0.000867,0.998733,-0.274689,0.048840,0.193164,-0.102853,0.055053,0.189179,-0.342247,0.047217,0.196466,-0.378968,0.044250,0.193849,-0.195402,0.020256,-0.006927,0.980490,-0.275119,0.045670,0.044284,-0.106170,0.050086,0.043672,-0.345132,0.044137,0.045083,-0.374055,0.042788,0.044098,0.197697,0.033598,0.004909,0.979675,-0.273260,0.048842,0.132489,-0.104407,0.053846,0.133065,-0.342790,0.047258,0.133765,-0.372582,0.045423,0.130638,0.221791,0.031434,0.003968,0.974579,-0.276132,0.044575,-0.037756,-0.108551,0.050610,-0.038766,-0.342294,0.041967,-0.037424,-0.377552,0.041148,-0.037078,0.292554,0.034191,-0.019528,0.955438,-0.188895,0.107874,0.253472,-0.190340,0.144289,0.237787,-0.221542,0.089625,0.265248,-0.154803,0.089707,0.257380,-0.002871,0.998119,-0.052459,0.031604,-0.182597,0.087010,0.060100,-0.196427,0.129526,0.087387,-0.155321,0.058586,0.047606,-0.196043,0.072919,0.045307,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196574,0.129847,0.087579,-0.155444,0.058432,0.047453,-0.195828,0.072789,0.045279,-0.190157,0.144009,0.237887,-0.221383,0.089624,0.265230,-0.155687,0.090420,0.257174,,,,,,,,,,,,,,,,,,,-0.107271,0.050667,-0.038769,-0.342429,0.041926,-0.037440,-0.377992,0.041165,-0.037060,-0.103765,0.053900,0.133197,-0.343705,0.046886,0.132472,-0.372418,0.045641,0.131437,-0.104935,0.050034,0.043506,-0.344983,0.044516,0.045800,-0.374793,0.042431,0.043454,-0.102508,0.055067,0.189181,-0.342200,0.047220,0.196435,-0.379219,0.044239,0.193881
803,6.692000,-0.039575,0.028583,-0.000799,0.998807,-0.274767,0.048847,0.192862,-0.102937,0.055069,0.188627,-0.342320,0.047212,0.196265,-0.379045,0.044260,0.193694,-0.195121,0.020242,-0.006788,0.980547,-0.275143,0.045699,0.044287,-0.106195,0.050160,0.043674,-0.345156,0.044147,0.045086,-0.374078,0.042789,0.044101,0.202015,0.032655,0.005049,0.978825,-0.273346,0.048911,0.132769,-0.104493,0.053844,0.133693,-0.342879,0.047343,0.133904,-0.372666,0.045547,0.130708,0.221869,0.031456,0.003841,0.974561,-0.276153,0.044583,-0.037772,-0.108570,0.050578,-0.038799,-0.342315,0.041992,-0.037434,-0.377574,0.041180,-0.037084,0.296198,0.034526,-0.020414,0.954284,-0.188916,0.107790,0.253695,-0.190313,0.144326,0.238289,-0.221583,0.089510,0.265368,-0.154853,0.089533,0.257428,-0.002915,0.997864,-0.057450,0.030949,-0.182600,0.086285,0.059812,-0.196384,0.129076,0.086690,-0.155349,0.057729,0.047569,-0.196069,0.072051,0.045177,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196476,0.129269,0.086801,-0.155515,0.057630,0.047444,-0.195829,0.071933,0.045167,-0.190127,0.143998,0.238406,-0.221418,0.089530,0.265340,-0.155730,0.090278,0.257215,,,,,,,,,,,,,,,,,,,-0.107309,0.050620,-0.038806,-0.342455,0.041994,-0.037435,-0.378005,0.041159,-0.037080,-0.103757,0.053912,0.133833,-0.343749,0.046932,0.132755,-0.372485,0.045838,0.131559,-0.104940,0.050111,0.043510,-0.344987,0.044523,0.045812,-0.374863,0.042430,0.043445,-0.102592,0.055086,0.188632,-0.342322,0.047198,0.196222,-0.379220,0.044265,0.193735
804,6.700000,-0.037873,0.029391,-0.000798,0.998850,-0.274855,0.048785,0.192567,-0.103030,0.054994,0.188076,-0.342402,0.047149,0.196073,-0.379132,0.044212,0.193551,-0.194657,0.020266,-0.006849,0.980638,-0.275142,0.045679,0.044285,-0.106193,0.050116,0.043674,-0.345155,0.044137,0.045083,-0.374077,0.042785,0.044097,0.215122,0.032206,0.005666,0.976040,-0.273343,0.049008,0.133204,-0.104492,0.053946,0.134398,-0.342877,0.047396,0.134241,-0.372661,0.045681,0.130973,0.221954,0.031441,0.003984,0.974542,-0.276166,0.044604,-0.037766,-0.108585,0.050643,-0.038776,-0.342328,0.041994,-0.037434,-0.377586,0.041174,-0.037088,0.302262,0.037442,-0.023076,0.952210,-0.188854,0.107549,0.254036,-0.190216,0.144283,0.239106,-0.221509,0.089246,0.265706,-0.154837,0.089116,0.257296,-0.001616,0.997464,-0.062538,0.033945,-0.182617,0.085494,0.059639,-0.196454,0.128589,0.085998,-0.155364,0.056747,0.047854,-0.196031,0.071146,0.045066,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196491,0.128672,0.086046,-0.155473,0.056723,0.047802,-0.195882,0.071069,0.045059,-0.190097,0.143949,0.239229,-0.221355,0.089320,0.265657,-0.155703,0.089900,0.257084,,,,,,,,,,,,,,,,,,,-0.107301,0.050695,-0.038781,-0.342470,0.041971,-0.037444,-0.378019,0.041175,-0.037076,-0.103592,0.054048,0.134549,-0.343685,0.046883,0.133272,-0.372505,0.046073,0.131738,-0.104955,0.050066,0.043511,-0.344982,0.044524,0.045815,-0.374871,0.042415,0.043433,-0.102676,0.055011,0.188078,-0.342434,0.047137,0.196039,-0.379269,0.044217,0.193584
805,6.708000,-0.038976,0.029504,-0.001467,0.998803,-0.274951,0.048691,0.192264,-0.103120,0.054670,0.187729,-0.342500,0.047149,0.195787,-0.379234,0.044254,0.193278,-0.194415,0.020310,-0.006906,0.980685,-0.275132,0.045639,0.044287,-0.106183,0.050053,0.043668,-0.345145,0.044106,0.045089,-0.374068,0.042759,0.044104,0.241651,0.033490,0.007180,0.969759,-0.273380,0.049042,0.133595,-0.104535,0.054235,0.134633,-0.342907,0.047242,0.134717,-0.372697,0.045650,0.131436,0.222003,0.031514,0.003953,0.974528,-0.276144,0.044530,-0.037786,-0.108562,0.050565,-0.038822,-0.342305,0.041923,-0.037444,-0.377564,0.041103,-0.037092,0.306238,0.038775,-0.024139,0.950859,-0.188748,0.107272,0.254424,-0.190098,0.144132,0.239806,-0.221395,0.088923,0.266042,-0.154750,0.088759,0.257424,-0.001007,0.997123,-0.067055,0.035320,-0.182765,0.084803,0.059503,-0.196620,0.128152,0.085433,-0.155518,0.055914,0.048055,-0.196158,0.070342,0.045021,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196605,0.128217,0.085483,-0.155617,0.055977,0.048067,-0.196083,0.070204,0.044949,-0.189950,0.143879,0.239888,-0.221277,0.088933,0.266022,-0.155761,0.089669,0.257191,,,,,,,,,,,,,,,,,,,-0.107294,0.050622,-0.038828,-0.342443,0.041878,-0.037452,-0.377995,0.041123,-0.037082,-0.103574,0.054358,0.134776,-0.343709,0.046654,0.133858,-0.372542,0.046103,0.132120,-0.104938,0.049999,0.043507,-0.344975,0.044508,0.045806,-0.374856,0.042376,0.043454,-0.102607,0.054676,0.187749,-0.342541,0.047182,0.195704,-0.379385,0.044219,0.193353
806,6.717000,-0.041163,0.028890,-0.001710,0.998733,-0.274943,0.048824,0.192005,-0.103104,0.054730,0.187656,-0.342496,0.047318,0.195450,-0.379228,0.044423,0.192908,-0.194535,0.020299,-0.006906,0.980661,-0.275098,0.045668,0.044304,-0.106149,0.050084,0.043688,-0.345111,0.044135,0.045105,-0.374034,0.042787,0.044120,0.269104,0.035343,0.008119,0.962428,-0.273334,0.048995,0.133959,-0.104491,0.054306,0.134616,-0.342855,0.047057,0.135254,-0.372656,0.045622,0.132007,0.222058,0.031447,0.004016,0.974518,-0.276109,0.044592,-0.037751,-0.108528,0.050642,-0.038760,-0.342270,0.041979,-0.037420,-0.377528,0.041156,-0.037073,0.310074,0.038619,-0.023772,0.949630,-0.188634,0.107167,0.254800,-0.189984,0.144144,0.240480,-0.221284,0.088718,0.266250,-0.154634,0.088640,0.257672,-0.000880,0.997005,-0.069020,0.034869,-0.182959,0.084506,0.059507,-0.196771,0.127963,0.085278,-0.155734,0.055560,0.048149,-0.196370,0.069994,0.045094,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196766,0.128033,0.085329,-0.155887,0.055624,0.048144,-0.196223,0.069837,0.045032,-0.189809,0.143983,0.240520,-0.221198,0.088658,0.266262,-0.155790,0.089622,0.257437,,,,,,,,,,,,,,,,,,,-0.107206,0.050703,-0.038763,-0.342408,0.041927,-0.037436,-0.377973,0.041181,-0.037056,-0.103544,0.054386,0.134778,-0.343637,0.046728,0.134274,-0.372508,0.045870,0.132792,-0.104871,0.050025,0.043522,-0.344957,0.044545,0.045815,-0.374793,0.042401,0.043483,-0.102558,0.054752,0.187678,-0.342533,0.047312,0.195360,-0.379397,0.044421,0.192990
807,6.725000,-0.040750,0.028594,-0.002037,0.998758,-0.274921,0.048851,0.191631,-0.103076,0.054649,0.187393,-0.342478,0.047387,0.195033,-0.379209,0.044518,0.192467,-0.194934,0.020220,-0.006946,0.980583,-0.275086,0.045669,0.044312,-0.106137,0.050078,0.043719,-0.345099,0.044138,0.045103,-0.374022,0.042790,0.044115,0.281995,0.036555,0.008635,0.958680,-0.273293,0.049069,0.134335,-0.104453,0.054500,0.134709,-0.342809,0.047040,0.135753,-0.372617,0.045667,0.132543,0.222042,0.031451,0.003849,0.974522,-0.276078,0.044561,-0.037737,-0.108495,0.050556,-0.038760,-0.342240,0.041969,-0.037400,-0.377499,0.041157,-0.037051,0.314811,0.037922,-0.023111,0.948115,-0.188669,0.107027,0.255249,-0.190007,0.144144,0.241295,-0.221333,0.088452,0.266454,-0.154666,0.088484,0.257999,-0.002355,0.996878,-0.072351,0.031539,-0.183175,0.084143,0.059522,-0.196910,0.127742,0.085093,-0.155964,0.055181,0.048174,-0.196652,0.069504,0.045300,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.196916,0.127812,0.085139,-0.156114,0.055225,0.048157,-0.196490,0.069367,0.045257,-0.189771,0.144048,0.241301,-0.221297,0.088305,0.266506,-0.155867,0.089553,0.257744,,,,,,,,,,,,,,,,,,,-0.107230,0.050608,-0.038769,-0.342358,0.041939,-0.037395,-0.377968,0.041163,-0.037051,-0.103616,0.054520,0.134871,-0.343665,0.047056,0.134577,-0.372436,0.045640,0.133463,-0.104847,0.050018,0.043551,-0.344956,0.044542,0.045802,-0.374754,0.042412,0.043490,-0.102516,0.054696,0.187400,-0.342494,0.047307,0.194981,-0.379425,0.044579,0.192516
808,6.733000,-0.041005,0.029241,-0.002443,0.998728,-0.274903,0.048796,0.190847,-0.103059,0.054445,0.186389,-0.342457,0.047390,0.194335,-0.379194,0.044551,0.191817,-0.195747,0.020227,-0.006920,0.980421,-0.275081,0.045659,0.044325,-0.106132,0.050081,0.043718,-0.345094,0.044124,0.045122,-0.374017,0.042773,0.044137,0.283949,0.037061,0.008797,0.958083,-0.273167,0.049069,0.135290,-0.104329,0.054577,0.135525,-0.342680,0.047002,0.136766,-0.372491,0.045628,0.133580,0.222091,0.031444,0.003912,0.974511,-0.276077,0.044572,-0.037739,-0.108494,0.050587,-0.038754,-0.342238,0.041972,-0.037405,-0.377497,0.041157,-0.037057,0.322057,0.038061,-0.025388,0.945614,-0.188769,0.106755,0.255736,-0.189946,0.144085,0.242347,-0.221506,0.088172,0.266710,-0.154854,0.088007,0.258150,-0.005369,0.996513,-0.079362,0.025184,-0.183467,0.083340,0.059517,-0.197074,0.127237,0.084643,-0.156268,0.054343,0.048227,-0.197058,0.068438,0.045681,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.197128,0.127346,0.084699,-0.156493,0.054325,0.048149,-0.196696,0.068294,0.045692,-0.189756,0.143932,0.242379,-0.221461,0.088093,0.266733,-0.155946,0.089086,0.257894,,,,,,,,,,,,,,,,,,,-0.107216,0.050637,-0.038757,-0.342361,0.041953,-0.037421,-0.377962,0.041154,-0.037040,-0.103798,0.054588,0.135641,-0.343661,0.047043,0.135349,-0.372335,0.045599,0.134258,-0.104809,0.050015,0.043546,-0.344969,0.044527,0.045792,-0.374703,0.042399,0.043541,-0.102506,0.054455,0.186373,-0.342546,0.047410,0.194346,-0.379325,0.044528,0.191813
809,6.742000,-0.046797,0.028792,-0.001762,0.998488,-0.275095,0.048616,0.190225,-0.103257,0.054512,0.185838,-0.342649,0.047133,0.193676,-0.379379,0.044201,0.191161,-0.196876,0.020164,-0.006795,0.980198,-0.275100,0.045713,0.044355,-0.106152,0.050185,0.043746,-0.345112,0.044158,0.045151,-0.374035,0.042795,0.044168,0.278588,0.037733,0.008024,0.959636,-0.273081,0.048963,0.136289,-0.104239,0.054349,0.136206,-0.342594,0.046963,0.137893,-0.372410,0.045576,0.134767,0.222115,0.031452,0.003992,0.974505,-0.276063,0.044629,-0.037714,-0.108482,0.050671,-0.038725,-0.342225,0.042019,-0.037382,-0.377483,0.041198,-0.037034,0.327818,0.038470,-0.028459,0.943528,-0.188992,0.106502,0.256007,-0.189976,0.143997,0.243071,-0.221814,0.087988,0.266844,-0.155186,0.087521,0.258106,-0.005538,0.995961,-0.086355,0.023979,-0.183746,0.082632,0.059520,-0.197287,0.126881,0.084058,-0.156579,0.053474,0.048575,-0.197372,0.067540,0.045926,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.197342,0.126937,0.084078,-0.156947,0.053472,0.048468,-0.197019,0.067472,0.045983,-0.189836,0.143671,0.243166,-0.221684,0.088036,0.266810,-0.156150,0.088480,0.257901,,,,,,,,,,,,,,,,,,,-0.107206,0.050724,-0.038732,-0.342345,0.041989,-0.037386,-0.377950,0.041204,-0.037027,-0.103845,0.054354,0.136305,-0.343572,0.047022,0.136359,-0.372273,0.045548,0.135328,-0.104892,0.050124,0.043582,-0.344984,0.044559,0.045818,-0.374724,0.042421,0.043574,-0.102646,0.054419,0.185822,-0.342700,0.047327,0.193681,-0.379474,0.044032,0.191160
810,6.750000,-0.057062,0.028361,-0.001739,0.997966,-0.275165,0.048591,0.190219,-0.103328,0.054514,0.185847,-0.342721,0.047134,0.193647,-0.379447,0.044125,0.191164,-0.198939,0.020126,-0.006865,0.979781,-0.275130,0.045629,0.044353,-0.106183,0.050091,0.043735,-0.345143,0.044080,0.045152,-0.374066,0.042714,0.044173,0.269257,0.037261,0.007676,0.962317,-0.273105,0.049007,0.136343,-0.104262,0.054347,0.136336,-0.342620,0.047057,0.137912,-0.372433,0.045618,0.134781,0.222117,0.031458,0.003972,0.974504,-0.276094,0.044577,-0.037718,-0.108512,0.050613,-0.038733,-0.342255,0.041970,-0.037385,-0.377513,0.041150,-0.037037,0.330097,0.038597,-0.030081,0.942678,-0.189041,0.106508,0.256147,-0.189920,0.144067,0.243391,-0.221908,0.088048,0.266937,-0.155293,0.087409,0.258114,-0.005882,0.995736,-0.088615,0.024956,-0.183874,0.082205,0.059422,-0.197495,0.126555,0.083733,-0.156665,0.053018,0.048662,-0.197463,0.067042,0.045871,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.102744,-0.003551,0.002204,-0.066796,-0.002817,0.001036,0.169540,0.006368,-0.003240,-0.197518,0.126562,0.083730,-0.157109,0.053097,0.048585,-0.197230,0.066998,0.045910,-0.189783,0.143671,0.243508,-0.221770,0.088127,0.266891,-0.156223,0.088401,0.257900,,,,,,,,,,,,,,,,,,,-0.107220,0.050665,-0.038740,-0.342383,0.041943,-0.037387,-0.377973,0.041153,-0.037031,-0.103875,0.054358,0.136433,-0.343632,0.047020,0.136367,-0.372293,0.045625,0.135319,-0.104916,0.050020,0.043575,-0.345010,0.044526,0.045811,-0.374770,0.042300,0.043585,-0.102661,0.054391,0.185821,-0.342774,0.047347,0.193665,-0.379534,0.043939,0.191152
