Format Version,1.23,Take Name,20mm_0.27,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.45.46.785 PM,Capture Start Frame,9241973,Total Frames in Take,1529,Total Exported Frames,1529,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
587,4.892000,0.076974,0.036845,0.000154,0.996352,-0.270656,0.048744,0.205616,-0.098873,0.055182,0.200004,-0.338157,0.046600,0.209701,-0.374938,0.044450,0.207144,-0.442545,0.023166,-0.001803,0.896445,-0.274885,0.047583,0.063847,-0.106079,0.053364,0.057963,-0.344841,0.045717,0.066609,-0.373737,0.043668,0.066969,0.459914,0.054773,0.007362,0.886242,-0.270960,0.048534,0.135894,-0.102203,0.054198,0.130854,-0.340373,0.045806,0.139503,-0.370305,0.045600,0.137326,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.770697,-0.502970,0.156924,-0.358360,-0.253121,0.105756,0.249493,-0.287788,0.088272,0.257660,-0.249992,0.144820,0.248192,-0.221582,0.084175,0.242627,0.039094,0.984953,-0.167433,-0.017480,-0.271534,0.086869,0.048895,-0.278848,0.135602,0.066645,-0.248186,0.053658,0.041155,-0.287568,0.071347,0.038885,-0.278933,0.135641,0.066641,-0.248182,0.053515,0.041099,-0.287448,0.071511,0.038979,-0.286567,0.088029,0.257386,-0.250061,0.145101,0.248203,-0.222418,0.083712,0.242825,-0.378755,0.041664,-0.002444,,,,,,,-0.342950,0.042554,-0.003788,-0.106871,0.051182,-0.011068,-0.102025,0.054191,0.130884,-0.341485,0.046334,0.137957,-0.370223,0.045443,0.137769,-0.105449,0.053262,0.057847,-0.344806,0.046412,0.067132,-0.374137,0.043055,0.066530,-0.098509,0.055242,0.200011,-0.339458,0.044850,0.208977,-0.375037,0.044745,0.207283
588,4.900000,0.149591,0.039319,0.000989,0.987965,-0.270705,0.048611,0.205643,-0.098931,0.055300,0.200055,-0.338191,0.046091,0.209755,-0.374993,0.044442,0.207121,-0.456336,0.021154,-0.001351,0.889555,-0.275082,0.047146,0.063962,-0.106278,0.053292,0.058373,-0.345039,0.045139,0.066585,-0.373929,0.043009,0.066928,0.452909,0.054677,0.007094,0.889850,-0.271050,0.048520,0.135868,-0.102291,0.054129,0.130810,-0.340463,0.045837,0.139490,-0.370395,0.045592,0.137304,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.779022,-0.498903,0.158918,-0.344913,-0.253083,0.105746,0.246110,-0.287505,0.088209,0.255153,-0.250325,0.144780,0.243608,-0.221418,0.084249,0.239569,0.018447,0.984824,-0.172427,-0.007104,-0.271205,0.084660,0.045905,-0.280904,0.133190,0.063058,-0.246310,0.052444,0.038808,-0.286401,0.068346,0.035848,-0.280885,0.133085,0.063021,-0.246173,0.052423,0.038831,-0.286915,0.068680,0.035863,-0.286033,0.088179,0.254803,-0.250484,0.145070,0.243632,-0.222108,0.083630,0.239763,-0.378778,0.041649,-0.002457,,,,,,,-0.343009,0.042387,-0.003796,-0.106958,0.051113,-0.011087,-0.102095,0.054124,0.130841,-0.341531,0.046309,0.137948,-0.370336,0.045442,0.137777,-0.105146,0.053118,0.056823,-0.345212,0.045282,0.067670,-0.373853,0.042883,0.066000,-0.098536,0.055358,0.200066,-0.339612,0.044501,0.208879,-0.375089,0.044704,0.207284
589,4.908000,0.179246,0.040342,-0.000527,0.982977,-0.270874,0.049159,0.205687,-0.099085,0.055326,0.199982,-0.338361,0.046729,0.209848,-0.375178,0.045423,0.207233,-0.460272,0.020800,-0.001201,0.887533,-0.275103,0.046953,0.061355,-0.106301,0.053176,0.055779,-0.345059,0.044916,0.063968,-0.373948,0.042767,0.064319,0.445093,0.054667,0.006998,0.893787,-0.271116,0.048531,0.135930,-0.102358,0.054156,0.130853,-0.340530,0.045869,0.139566,-0.370460,0.045567,0.137370,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.788765,-0.477279,0.147351,-0.358250,-0.254513,0.105251,0.244129,-0.287964,0.085662,0.252582,-0.253916,0.144418,0.242371,-0.221659,0.085673,0.237432,0.011668,0.987728,-0.155654,-0.005383,-0.272679,0.086403,0.043168,-0.283074,0.134182,0.061946,-0.247330,0.054794,0.035027,-0.287633,0.070234,0.032533,-0.283076,0.133586,0.061682,-0.247324,0.054823,0.035042,-0.287646,0.070787,0.032774,-0.287119,0.085643,0.252390,-0.254059,0.144700,0.242392,-0.223026,0.084258,0.237803,-0.378853,0.041623,-0.002461,,,,,,,-0.343076,0.042399,-0.003759,-0.107016,0.051113,-0.011102,-0.102227,0.054149,0.130883,-0.341579,0.046349,0.138028,-0.370338,0.045431,0.137794,-0.104461,0.053086,0.054264,-0.345101,0.045020,0.064933,-0.374053,0.042671,0.063482,-0.098629,0.055186,0.199996,-0.338381,0.047590,0.209704,-0.375352,0.045010,0.207305
590,4.917000,0.179968,0.040266,-0.000430,0.982848,-0.271005,0.049197,0.205634,-0.099215,0.055390,0.199968,-0.338492,0.046754,0.209779,-0.375309,0.045447,0.207156,-0.453410,0.022929,-0.002267,0.891004,-0.275219,0.046949,0.058912,-0.106409,0.052563,0.052981,-0.345176,0.045160,0.061680,-0.374073,0.043124,0.062074,0.435802,0.054556,0.006869,0.898361,-0.271146,0.048563,0.135902,-0.102388,0.054188,0.130830,-0.340560,0.045933,0.139544,-0.370489,0.045567,0.137334,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.790289,-0.476176,0.148191,-0.356004,-0.255553,0.104335,0.242538,-0.288962,0.084730,0.251120,-0.255033,0.143492,0.240554,-0.222664,0.084782,0.235938,0.009110,0.990100,-0.139898,0.006936,-0.271729,0.088972,0.041116,-0.283005,0.136043,0.061133,-0.245905,0.057851,0.032596,-0.286277,0.073023,0.029620,-0.283291,0.135230,0.060665,-0.245971,0.057750,0.032530,-0.286049,0.073551,0.029935,-0.287332,0.084421,0.250763,-0.255075,0.143700,0.240554,-0.223199,0.084527,0.236073,-0.378925,0.041626,-0.002475,,,,,,,-0.343097,0.042496,-0.003778,-0.107044,0.051138,-0.011047,-0.102259,0.054180,0.130861,-0.341634,0.046463,0.137911,-0.370366,0.045422,0.137768,-0.105007,0.052552,0.052639,-0.345195,0.045355,0.062641,-0.374545,0.042940,0.061269,-0.098665,0.055327,0.199975,-0.338435,0.047358,0.209629,-0.375651,0.045132,0.207239
591,4.925000,0.160495,0.039507,-0.000666,0.986245,-0.270969,0.049234,0.205587,-0.099175,0.055348,0.199963,-0.338461,0.046898,0.209714,-0.375272,0.045457,0.207084,-0.440489,0.023125,-0.003099,0.897455,-0.275265,0.047297,0.057555,-0.106438,0.052702,0.051911,-0.345228,0.045585,0.060220,-0.374130,0.043603,0.060534,0.426132,0.054478,0.006654,0.902995,-0.271133,0.048581,0.135894,-0.102375,0.054189,0.130801,-0.340548,0.045992,0.139550,-0.370475,0.045563,0.137331,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.794382,-0.464585,0.148197,-0.362153,-0.256178,0.103378,0.240414,-0.289213,0.082947,0.248500,-0.256574,0.142544,0.238563,-0.222746,0.084644,0.234178,0.006295,0.991064,-0.133010,0.007873,-0.271244,0.089937,0.039005,-0.282823,0.136658,0.059658,-0.245226,0.059090,0.030086,-0.285684,0.074062,0.027271,-0.282867,0.136442,0.059537,-0.245435,0.059115,0.030044,-0.285241,0.074387,0.027549,-0.288564,0.082829,0.248367,-0.256631,0.142775,0.238564,-0.223791,0.083979,0.234435,-0.378866,0.041648,-0.002461,,,,,,,-0.343099,0.042475,-0.003826,-0.107018,0.051177,-0.011063,-0.102250,0.054183,0.130833,-0.341612,0.046429,0.137880,-0.370350,0.045443,0.137774,-0.105353,0.052690,0.051760,-0.345243,0.045887,0.060938,-0.374837,0.043312,0.059923,-0.098673,0.055299,0.199964,-0.338382,0.047386,0.209616,-0.375618,0.045188,0.207142
592,4.933000,0.129766,0.038239,-0.000639,0.990807,-0.270882,0.049184,0.205453,-0.099084,0.055309,0.199935,-0.338380,0.046962,0.209530,-0.375181,0.045281,0.206893,-0.422458,0.023908,-0.002754,0.906063,-0.275222,0.047676,0.056857,-0.106397,0.053163,0.051228,-0.345183,0.045916,0.059536,-0.374086,0.043948,0.059806,0.416262,0.054312,0.006305,0.907599,-0.271074,0.048580,0.135875,-0.102314,0.054118,0.130768,-0.340491,0.046054,0.139543,-0.370416,0.045569,0.137315,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.791035,-0.467229,0.152388,-0.364334,-0.257570,0.101521,0.238593,-0.290864,0.081389,0.246366,-0.257573,0.140693,0.236850,-0.224274,0.082481,0.232564,0.006511,0.992805,-0.119107,0.010485,-0.270918,0.090573,0.036651,-0.282634,0.136692,0.058541,-0.244834,0.059999,0.027013,-0.285285,0.075026,0.024400,-0.282730,0.136704,0.058523,-0.244991,0.059912,0.026924,-0.284696,0.075201,0.024650,-0.289517,0.081015,0.246104,-0.257597,0.140969,0.236842,-0.225114,0.082110,0.232754,-0.378859,0.041621,-0.002473,,,,,,,-0.343065,0.042566,-0.003860,-0.106964,0.051199,-0.011075,-0.102183,0.054113,0.130799,-0.341626,0.046447,0.137857,-0.370284,0.045462,0.137756,-0.105263,0.053169,0.051071,-0.345194,0.046109,0.060235,-0.374789,0.043753,0.059210,-0.098662,0.055274,0.199937,-0.338323,0.047324,0.209445,-0.375464,0.045077,0.206944
593,4.942000,0.080920,0.036387,-0.001237,0.996055,-0.270861,0.048960,0.205105,-0.099055,0.054903,0.199657,-0.338370,0.046996,0.209128,-0.375157,0.044981,0.206530,-0.399935,0.024289,-0.003724,0.916214,-0.275174,0.047659,0.057045,-0.106328,0.052891,0.051806,-0.345142,0.045988,0.059588,-0.374051,0.044099,0.059741,0.406263,0.054151,0.006165,0.912129,-0.271096,0.048577,0.135876,-0.102336,0.054110,0.130782,-0.340515,0.046087,0.139544,-0.370438,0.045534,0.137303,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.803816,-0.451761,0.153993,-0.355073,-0.258048,0.101631,0.236132,-0.290686,0.080674,0.244484,-0.259316,0.140712,0.233207,-0.224142,0.083508,0.230706,-0.003928,0.993329,-0.115189,0.003712,-0.270245,0.090436,0.035077,-0.282491,0.136153,0.057514,-0.243738,0.060445,0.024785,-0.284506,0.074710,0.022931,-0.282579,0.136125,0.057477,-0.243801,0.060292,0.024684,-0.284350,0.074874,0.023060,-0.290166,0.080514,0.244390,-0.259369,0.141002,0.233194,-0.225475,0.082481,0.231065,-0.378855,0.041617,-0.002473,,,,,,,-0.343095,0.042467,-0.003900,-0.106990,0.051092,-0.011086,-0.102214,0.054106,0.130814,-0.341611,0.046442,0.137814,-0.370304,0.045437,0.137757,-0.105075,0.052897,0.051621,-0.345169,0.046164,0.060350,-0.374718,0.043922,0.059096,-0.098768,0.054875,0.199672,-0.338286,0.047307,0.208963,-0.375492,0.044735,0.206662
594,4.950000,0.024701,0.034352,-0.001073,0.999104,-0.270923,0.049000,0.204754,-0.099119,0.055037,0.199347,-0.338442,0.047209,0.208707,-0.375208,0.044756,0.206207,-0.372981,0.026099,-0.002122,0.927470,-0.275122,0.047587,0.057357,-0.106299,0.053179,0.051784,-0.345080,0.045744,0.060066,-0.373988,0.043838,0.060220,0.396614,0.054014,0.005998,0.916375,-0.271100,0.048592,0.135838,-0.102340,0.054116,0.130744,-0.340520,0.046140,0.139509,-0.370441,0.045522,0.137261,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.809673,-0.443641,0.163303,-0.347770,-0.259268,0.101897,0.233957,-0.291810,0.080856,0.242469,-0.260864,0.140872,0.229967,-0.225129,0.083963,0.229434,-0.010331,0.994277,-0.106286,0.003075,-0.269816,0.090425,0.033363,-0.282572,0.135576,0.056647,-0.242963,0.060961,0.022465,-0.283913,0.074739,0.020977,-0.282668,0.135653,0.056669,-0.242832,0.060653,0.022317,-0.283889,0.074833,0.021037,-0.291239,0.080830,0.242363,-0.260977,0.141110,0.229962,-0.226171,0.082802,0.229761,-0.378897,0.041589,-0.002491,,,,,,,-0.343128,0.042493,-0.003890,-0.107072,0.051059,-0.011148,-0.102186,0.054114,0.130777,-0.341634,0.046429,0.137722,-0.370347,0.045439,0.137734,-0.104900,0.053211,0.051563,-0.345100,0.045816,0.060874,-0.374656,0.043751,0.059538,-0.098842,0.055023,0.199368,-0.338346,0.047400,0.208507,-0.375557,0.044588,0.206376
595,4.958000,-0.015425,0.033416,-0.000861,0.999322,-0.271200,0.048988,0.204078,-0.099405,0.055123,0.198494,-0.338721,0.047303,0.208048,-0.375475,0.044539,0.205691,-0.345965,0.026660,-0.002009,0.937866,-0.275223,0.047099,0.058214,-0.106393,0.052741,0.052887,-0.345182,0.045212,0.060848,-0.374093,0.043345,0.060906,0.387151,0.053803,0.005765,0.920427,-0.271238,0.048619,0.135847,-0.102476,0.054102,0.130767,-0.340659,0.046216,0.139516,-0.370579,0.045540,0.137258,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.806455,-0.448467,0.162086,-0.349622,-0.259927,0.101932,0.232703,-0.292641,0.081125,0.241137,-0.261174,0.140950,0.229025,-0.225967,0.083721,0.227948,-0.007456,0.993219,-0.114801,0.016757,-0.268699,0.089914,0.031567,-0.281962,0.135485,0.053722,-0.241643,0.060200,0.021922,-0.282492,0.074058,0.019056,-0.281994,0.135421,0.053677,-0.241554,0.060109,0.021895,-0.282540,0.074227,0.019139,-0.291682,0.081148,0.240948,-0.261329,0.141216,0.229029,-0.226903,0.082746,0.228227,-0.379018,0.041578,-0.002522,,,,,,,-0.343199,0.042415,-0.003937,-0.107149,0.051016,-0.011152,-0.102312,0.054097,0.130819,-0.341700,0.046494,0.137675,-0.370445,0.045466,0.137731,-0.105302,0.052683,0.052610,-0.345119,0.045515,0.061604,-0.374516,0.043071,0.060265,-0.099057,0.055148,0.198486,-0.338579,0.047240,0.208051,-0.375921,0.044581,0.205695
596,4.967000,-0.032483,0.032721,-0.001021,0.998936,-0.271279,0.049043,0.203521,-0.099482,0.055132,0.197959,-0.338804,0.047435,0.207457,-0.375552,0.044562,0.205147,-0.318994,0.028128,-0.001184,0.947339,-0.275119,0.046989,0.058633,-0.106299,0.052792,0.053176,-0.345073,0.045009,0.061346,-0.373986,0.043165,0.061377,0.377899,0.053522,0.005403,0.924283,-0.271242,0.048686,0.135766,-0.102476,0.054079,0.130705,-0.340666,0.046352,0.139430,-0.370584,0.045629,0.137164,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.802167,-0.451010,0.164639,-0.354982,-0.261004,0.102092,0.231955,-0.293953,0.081464,0.239897,-0.261909,0.141154,0.228665,-0.227150,0.083657,0.227302,-0.004163,0.992526,-0.119519,0.024302,-0.267584,0.089536,0.030404,-0.280966,0.135377,0.051922,-0.240528,0.059601,0.021466,-0.281257,0.073631,0.017824,-0.281051,0.135265,0.051837,-0.240399,0.059383,0.021381,-0.281269,0.073961,0.018002,-0.292297,0.081450,0.239590,-0.262059,0.141439,0.228667,-0.227859,0.083043,0.227488,-0.379049,0.041629,-0.002510,,,,,,,-0.343254,0.042465,-0.004037,-0.107129,0.051105,-0.011187,-0.102289,0.054076,0.130758,-0.341782,0.046589,0.137523,-0.370457,0.045565,0.137648,-0.105418,0.052755,0.052965,-0.345005,0.045309,0.062128,-0.374450,0.042891,0.060712,-0.099128,0.055171,0.197936,-0.338652,0.047268,0.207559,-0.376035,0.044692,0.205066
597,4.975000,-0.042956,0.032206,-0.001355,0.998557,-0.271227,0.049025,0.202837,-0.099424,0.055007,0.197320,-0.338755,0.047496,0.206738,-0.375501,0.044573,0.204452,-0.292721,0.029454,-0.001393,0.955743,-0.274925,0.046911,0.058929,-0.106099,0.052559,0.053476,-0.344879,0.044970,0.061663,-0.373796,0.043204,0.061647,0.368721,0.053386,0.005208,0.927991,-0.271113,0.048666,0.135739,-0.102346,0.054039,0.130672,-0.340538,0.046370,0.139407,-0.370454,0.045588,0.137137,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.800395,-0.447262,0.170848,-0.360744,-0.261795,0.102365,0.231248,-0.294844,0.081646,0.238506,-0.262714,0.141437,0.228084,-0.227826,0.084010,0.227152,-0.004652,0.992265,-0.120921,0.027690,-0.266413,0.089366,0.029824,-0.280017,0.135244,0.051122,-0.239248,0.059452,0.021150,-0.279976,0.073402,0.017198,-0.280124,0.135236,0.051087,-0.239098,0.059184,0.021046,-0.279981,0.073613,0.017313,-0.293733,0.081737,0.238314,-0.262909,0.141717,0.228093,-0.228674,0.083004,0.227379,-0.378920,0.041565,-0.002512,,,,,,,-0.343121,0.042568,-0.004050,-0.107034,0.051089,-0.011189,-0.102166,0.054037,0.130725,-0.341652,0.046577,0.137505,-0.370321,0.045532,0.137618,-0.105256,0.052533,0.053309,-0.344748,0.045277,0.062414,-0.374413,0.042913,0.060993,-0.098999,0.055030,0.197308,-0.338611,0.047462,0.206756,-0.375951,0.044587,0.204445
598,4.983000,-0.042718,0.031693,-0.001562,0.998583,-0.271180,0.049042,0.202390,-0.099370,0.054960,0.197055,-0.338713,0.047537,0.206219,-0.375458,0.044629,0.203894,-0.267256,0.029738,-0.002493,0.963163,-0.274602,0.046709,0.058929,-0.105753,0.052003,0.053869,-0.344565,0.044889,0.061521,-0.373489,0.043235,0.061397,0.358941,0.053171,0.005076,0.931831,-0.271029,0.048646,0.135706,-0.102262,0.054014,0.130664,-0.340456,0.046386,0.139365,-0.370370,0.045538,0.137089,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.802502,-0.441824,0.178894,-0.358858,-0.262850,0.102788,0.231274,-0.295916,0.082031,0.238339,-0.263882,0.141810,0.227565,-0.228751,0.084524,0.227917,-0.000647,0.992159,-0.120595,0.032810,-0.265473,0.089026,0.029735,-0.279006,0.134976,0.050924,-0.238414,0.058939,0.021337,-0.279001,0.073164,0.016945,-0.279068,0.134946,0.050889,-0.238274,0.058758,0.021280,-0.279042,0.073334,0.017027,-0.294802,0.082099,0.238163,-0.264068,0.142093,0.227566,-0.229673,0.083492,0.228159,-0.378831,0.041579,-0.002501,,,,,,,-0.343043,0.042585,-0.004082,-0.106932,0.051037,-0.011185,-0.102038,0.054014,0.130719,-0.341567,0.046574,0.137472,-0.370263,0.045482,0.137596,-0.105258,0.051989,0.053785,-0.344515,0.045198,0.062243,-0.374113,0.042931,0.060745,-0.098830,0.055008,0.197027,-0.338579,0.047381,0.206315,-0.375861,0.044713,0.203842
599,4.992000,-0.033259,0.032003,-0.001609,0.998933,-0.271180,0.049084,0.201935,-0.099369,0.054980,0.196616,-0.338712,0.047556,0.205775,-0.375461,0.044718,0.203415,-0.244873,0.030027,-0.003460,0.969084,-0.274495,0.046643,0.058722,-0.105627,0.051603,0.053971,-0.344465,0.044938,0.061203,-0.373394,0.043388,0.060993,0.349414,0.052936,0.004818,0.935460,-0.270930,0.048677,0.135697,-0.102161,0.053997,0.130670,-0.340358,0.046469,0.139351,-0.370270,0.045564,0.137070,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.801027,-0.443827,0.184164,-0.357010,-0.264025,0.102662,0.231911,-0.297317,0.082243,0.238900,-0.264685,0.141669,0.227970,-0.230073,0.084074,0.228863,0.001814,0.992406,-0.118192,0.034042,-0.264581,0.089525,0.030146,-0.277974,0.135428,0.051523,-0.237629,0.059360,0.021679,-0.278139,0.073786,0.017236,-0.278087,0.135358,0.051450,-0.237547,0.059140,0.021583,-0.278105,0.074021,0.017377,-0.295931,0.082372,0.238684,-0.264903,0.141965,0.227971,-0.230791,0.083250,0.229054,-0.378789,0.041611,-0.002474,,,,,,,-0.342975,0.042640,-0.004047,-0.106912,0.051048,-0.011151,-0.101968,0.054001,0.130706,-0.341531,0.046557,0.137447,-0.370210,0.045532,0.137593,-0.105187,0.051581,0.053895,-0.344423,0.045330,0.061916,-0.373974,0.043012,0.060353,-0.098727,0.055044,0.196590,-0.338602,0.047338,0.205841,-0.375849,0.044830,0.203385
600,5.000000,-0.015031,0.032221,-0.001531,0.999367,-0.271201,0.049156,0.201784,-0.099385,0.055066,0.196619,-0.338733,0.047557,0.205590,-0.375485,0.044844,0.203143,-0.222712,0.032678,-0.000689,0.974336,-0.274724,0.046937,0.057983,-0.105902,0.052601,0.052457,-0.344673,0.044916,0.060801,-0.373599,0.043293,0.060692,0.340223,0.052787,0.004728,0.938850,-0.270963,0.048724,0.135721,-0.102195,0.054058,0.130702,-0.340393,0.046541,0.139372,-0.370302,0.045572,0.137089,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.800815,-0.441017,0.187306,-0.359327,-0.264569,0.102127,0.232327,-0.297864,0.081610,0.239009,-0.265306,0.141132,0.228380,-0.230536,0.083639,0.229590,0.002908,0.993111,-0.112675,0.032030,-0.263344,0.089956,0.031370,-0.276552,0.135647,0.053309,-0.236493,0.059827,0.022464,-0.276987,0.074394,0.018336,-0.276610,0.135667,0.053303,-0.236312,0.059620,0.022401,-0.277043,0.074507,0.018383,-0.297309,0.081369,0.238958,-0.265368,0.141530,0.228347,-0.231841,0.082381,0.229899,-0.378802,0.041610,-0.002486,,,,,,,-0.343148,0.042833,-0.004113,-0.106902,0.051065,-0.011170,-0.102031,0.054062,0.130737,-0.341532,0.046597,0.137456,-0.370222,0.045550,0.137588,-0.105158,0.052582,0.052277,-0.344585,0.045162,0.061651,-0.374112,0.043063,0.059965,-0.098777,0.055134,0.196587,-0.338655,0.047305,0.205698,-0.375825,0.044971,0.203091
601,5.008000,0.007709,0.032708,-0.001729,0.999434,-0.271235,0.049006,0.201802,-0.099413,0.054826,0.196751,-0.338767,0.047361,0.205595,-0.375526,0.044831,0.203061,-0.201343,0.033419,-0.000674,0.978950,-0.274829,0.046903,0.058040,-0.106003,0.052522,0.052571,-0.344778,0.044878,0.060847,-0.373706,0.043309,0.060701,0.331701,0.052741,0.004616,0.941898,-0.271009,0.048660,0.135718,-0.102242,0.054010,0.130672,-0.340439,0.046499,0.139379,-0.370347,0.045470,0.137103,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,0.800257,-0.439716,0.195677,-0.357701,-0.265403,0.101602,0.233116,-0.298887,0.081320,0.239567,-0.265890,0.140569,0.228769,-0.231432,0.082919,0.231013,0.004573,0.993572,-0.109202,0.029479,-0.262517,0.090165,0.032364,-0.275454,0.135746,0.054690,-0.235819,0.060003,0.023118,-0.276278,0.074746,0.019284,-0.275530,0.135813,0.054706,-0.235797,0.059839,0.023030,-0.276202,0.074816,0.019348,-0.298275,0.081022,0.239524,-0.265934,0.140991,0.228727,-0.232670,0.081887,0.231284,-0.378841,0.041621,-0.002482,,,,,,,-0.343052,0.042552,-0.003992,-0.106961,0.050975,-0.011196,-0.102058,0.054015,0.130707,-0.341582,0.046486,0.137530,-0.370281,0.045466,0.137610,-0.105260,0.052505,0.052401,-0.344678,0.045117,0.061662,-0.374242,0.043084,0.060000,-0.098814,0.054884,0.196727,-0.338684,0.047166,0.205655,-0.375869,0.044929,0.203034
