Format Version,1.23,Take Name,20mm_0.28,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.46.26.740 PM,Capture Start Frame,9246768,Total Frames in Take,2407,Total Exported Frames,2407,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1363,11.358000,0.016247,0.032405,-0.000541,0.999343,-0.271469,0.049242,0.200679,-0.099655,0.055459,0.195842,-0.339000,0.047411,0.204398,-0.375753,0.044858,0.201797,-0.145546,0.034158,0.000440,0.988762,-0.274710,0.047000,0.064010,-0.105879,0.052904,0.058998,-0.344659,0.044794,0.066659,-0.373591,0.043303,0.066373,0.487037,0.053237,0.007530,0.871725,-0.271558,0.048892,0.134687,-0.102775,0.054197,0.130134,-0.340984,0.046217,0.138068,-0.370914,0.046262,0.135860,0.495238,0.048906,0.003357,0.867373,-0.276823,0.045117,-0.005677,-0.109313,0.051231,-0.010575,-0.342964,0.042553,-0.003925,-0.378193,0.041566,-0.002533,0.882377,-0.327309,0.334659,-0.047772,-0.256450,0.117883,0.232222,-0.289372,0.106262,0.251070,-0.258062,0.143765,0.202810,-0.221916,0.103624,0.242785,0.022968,0.989529,0.141569,0.016231,-0.254382,0.114779,0.077011,-0.265708,0.144140,0.118881,-0.228688,0.092336,0.053684,-0.268751,0.107862,0.058467,-0.265923,0.144392,0.119179,-0.228693,0.092239,0.053524,-0.268645,0.107842,0.058488,-0.288621,0.106171,0.251048,-0.258194,0.144045,0.202511,-0.223614,0.103221,0.243531,,,,,,,,,,,,,-0.107052,0.051323,-0.010639,-0.343088,0.042505,-0.003932,-0.378874,0.041566,-0.002507,-0.102477,0.054185,0.130194,-0.341768,0.046622,0.136757,-0.370865,0.046141,0.136240,-0.105071,0.052875,0.058843,-0.344477,0.045156,0.067466,-0.374329,0.042948,0.065643,-0.099513,0.055466,0.195846,-0.338976,0.047388,0.204319,-0.376072,0.044873,0.201897
1364,11.367000,0.014397,0.032306,-0.000408,0.999374,-0.271499,0.049226,0.200676,-0.099686,0.055490,0.195850,-0.339030,0.047382,0.204388,-0.375781,0.044806,0.201789,-0.144423,0.034274,0.000508,0.988922,-0.274712,0.047011,0.064026,-0.105883,0.052930,0.058987,-0.344661,0.044797,0.066687,-0.373592,0.043306,0.066405,0.489386,0.053195,0.007582,0.870410,-0.271511,0.048889,0.134667,-0.102727,0.054187,0.130134,-0.340937,0.046208,0.138037,-0.370868,0.046270,0.135830,0.494781,0.048904,0.003360,0.867634,-0.276834,0.045090,-0.005671,-0.109324,0.051206,-0.010569,-0.342975,0.042525,-0.003917,-0.378204,0.041538,-0.002526,0.881954,-0.327266,0.335687,-0.048668,-0.256609,0.117818,0.232313,-0.289578,0.106170,0.251062,-0.258150,0.143726,0.202921,-0.222099,0.103559,0.242956,0.022594,0.989525,0.141646,0.016302,-0.254379,0.114808,0.077025,-0.265736,0.144154,0.118896,-0.228663,0.092386,0.053702,-0.268738,0.107882,0.058476,-0.265950,0.144401,0.119189,-0.228656,0.092288,0.053545,-0.268647,0.107868,0.058500,-0.288687,0.106056,0.251046,-0.258275,0.144027,0.202597,-0.223732,0.103214,0.243620,,,,,,,,,,,,,-0.107053,0.051303,-0.010637,-0.343099,0.042462,-0.003911,-0.378885,0.041546,-0.002507,-0.102451,0.054181,0.130172,-0.341773,0.046611,0.136750,-0.370876,0.046135,0.136241,-0.105118,0.052904,0.058836,-0.344486,0.045137,0.067492,-0.374302,0.042973,0.065678,-0.099553,0.055497,0.195854,-0.338990,0.047363,0.204310,-0.376118,0.044818,0.201889
1365,11.375000,0.013255,0.032267,-0.000361,0.999391,-0.271509,0.049210,0.200674,-0.099696,0.055492,0.195848,-0.339040,0.047364,0.204386,-0.375791,0.044775,0.201789,-0.143139,0.034123,0.000428,0.989114,-0.274734,0.046966,0.064045,-0.105902,0.052864,0.059077,-0.344684,0.044760,0.066676,-0.373616,0.043275,0.066380,0.490338,0.053273,0.007626,0.869869,-0.271520,0.048888,0.134733,-0.102737,0.054207,0.130184,-0.340946,0.046196,0.138109,-0.370877,0.046261,0.135907,0.494261,0.048872,0.003332,0.867932,-0.276836,0.045092,-0.005671,-0.109326,0.051198,-0.010566,-0.342977,0.042532,-0.003919,-0.378206,0.041548,-0.002528,0.882373,-0.326322,0.335477,-0.048851,-0.256601,0.117863,0.232325,-0.289537,0.106150,0.251091,-0.258208,0.143762,0.202928,-0.222056,0.103678,0.242956,0.023394,0.989356,0.142599,0.017103,-0.254404,0.114843,0.077038,-0.265767,0.144130,0.118950,-0.228695,0.092421,0.053707,-0.268749,0.107979,0.058456,-0.265974,0.144391,0.119269,-0.228695,0.092327,0.053554,-0.268653,0.107953,0.058462,-0.288740,0.106062,0.251062,-0.258359,0.144055,0.202617,-0.223854,0.103222,0.243770,,,,,,,,,,,,,-0.107051,0.051294,-0.010635,-0.343107,0.042472,-0.003912,-0.378879,0.041553,-0.002510,-0.102527,0.054199,0.130218,-0.341788,0.046675,0.136785,-0.370858,0.046137,0.136239,-0.105103,0.052842,0.058924,-0.344506,0.045072,0.067462,-0.374334,0.042967,0.065670,-0.099569,0.055500,0.195853,-0.338999,0.047332,0.204308,-0.376115,0.044803,0.201888
1366,11.383000,0.012865,0.032184,-0.000355,0.999399,-0.271502,0.049218,0.200678,-0.099689,0.055502,0.195876,-0.339034,0.047372,0.204380,-0.375784,0.044780,0.201779,-0.141715,0.034369,0.000537,0.989311,-0.274721,0.047001,0.064021,-0.105892,0.052921,0.058985,-0.344670,0.044784,0.066681,-0.373602,0.043298,0.066396,0.490611,0.053287,0.007634,0.869715,-0.271568,0.048887,0.134683,-0.102785,0.054209,0.130131,-0.340993,0.046193,0.138059,-0.370924,0.046259,0.135859,0.493726,0.048829,0.003345,0.868239,-0.276837,0.045138,-0.005651,-0.109326,0.051243,-0.010533,-0.342978,0.042578,-0.003903,-0.378207,0.041594,-0.002516,0.882420,-0.325913,0.335720,-0.049077,-0.256596,0.117870,0.232370,-0.289533,0.106128,0.251118,-0.258209,0.143766,0.202971,-0.222045,0.103716,0.243022,0.023002,0.989393,0.142432,0.016904,-0.254348,0.114857,0.077023,-0.265724,0.144148,0.118928,-0.228627,0.092448,0.053693,-0.268693,0.107974,0.058448,-0.265946,0.144406,0.119234,-0.228628,0.092349,0.053531,-0.268591,0.107956,0.058470,-0.288766,0.106048,0.251086,-0.258365,0.144056,0.202664,-0.223894,0.103222,0.243885,,,,,,,,,,,,,-0.107077,0.051339,-0.010596,-0.343121,0.042515,-0.003914,-0.378861,0.041602,-0.002488,-0.102476,0.054194,0.130191,-0.341776,0.046636,0.136760,-0.370877,0.046122,0.136250,-0.105076,0.052900,0.058829,-0.344488,0.045094,0.067471,-0.374333,0.042992,0.065682,-0.099565,0.055510,0.195880,-0.338996,0.047337,0.204305,-0.376092,0.044812,0.201874
1367,11.392000,0.011732,0.032214,-0.000399,0.999412,-0.271488,0.049224,0.200681,-0.099674,0.055495,0.195854,-0.339019,0.047388,0.204391,-0.375769,0.044791,0.201799,-0.140432,0.034344,0.000541,0.989494,-0.274725,0.046971,0.064033,-0.105895,0.052892,0.059022,-0.344674,0.044752,0.066683,-0.373605,0.043270,0.066392,0.490329,0.053257,0.007615,0.869876,-0.271543,0.048869,0.134708,-0.102760,0.054182,0.130161,-0.340968,0.046179,0.138082,-0.370899,0.046245,0.135880,0.493277,0.048891,0.003361,0.868491,-0.276839,0.045117,-0.005677,-0.109329,0.051238,-0.010576,-0.342979,0.042549,-0.003922,-0.378208,0.041563,-0.002531,0.882995,-0.325244,0.334828,-0.049263,-0.256488,0.117895,0.232271,-0.289372,0.106087,0.251072,-0.258200,0.143799,0.202885,-0.221894,0.103797,0.242856,0.022490,0.989541,0.141559,0.016253,-0.254323,0.114787,0.077000,-0.265684,0.144139,0.118867,-0.228604,0.092367,0.053679,-0.268682,0.107855,0.058454,-0.265909,0.144392,0.119164,-0.228634,0.092270,0.053506,-0.268539,0.107828,0.058482,-0.288765,0.106014,0.251058,-0.258337,0.144077,0.202589,-0.223863,0.103220,0.243832,,,,,,,,,,,,,-0.107112,0.051320,-0.010642,-0.343100,0.042539,-0.003918,-0.378887,0.041542,-0.002512,-0.102496,0.054168,0.130217,-0.341763,0.046636,0.136763,-0.370845,0.046123,0.136224,-0.105076,0.052867,0.058864,-0.344503,0.045081,0.067489,-0.374317,0.042949,0.065671,-0.099537,0.055501,0.195856,-0.338984,0.047385,0.204330,-0.376100,0.044783,0.201876
1368,11.400000,0.010205,0.032047,-0.000412,0.999434,-0.271505,0.049236,0.200691,-0.099691,0.055504,0.195902,-0.339038,0.047406,0.204384,-0.375787,0.044798,0.201788,-0.139731,0.034539,0.000685,0.989587,-0.274719,0.047012,0.063999,-0.105892,0.052971,0.058926,-0.344667,0.044777,0.066676,-0.373598,0.043289,0.066395,0.489901,0.053146,0.007575,0.870124,-0.271514,0.048888,0.134688,-0.102730,0.054174,0.130168,-0.340941,0.046211,0.138052,-0.370871,0.046279,0.135845,0.492796,0.048905,0.003441,0.868763,-0.276811,0.045159,-0.005651,-0.109302,0.051308,-0.010544,-0.342951,0.042580,-0.003900,-0.378179,0.041588,-0.002511,0.882236,-0.326244,0.335952,-0.048590,-0.256571,0.117930,0.232237,-0.289524,0.106238,0.250988,-0.258152,0.143805,0.202818,-0.222038,0.103748,0.242906,0.023259,0.989188,0.143834,0.016686,-0.254341,0.114750,0.077046,-0.265687,0.143927,0.119040,-0.228639,0.092397,0.053641,-0.268697,0.107926,0.058457,-0.265845,0.144086,0.119220,-0.228664,0.092316,0.053495,-0.268579,0.107914,0.058497,-0.288764,0.106151,0.250964,-0.258293,0.144091,0.202513,-0.223855,0.103296,0.243719,,,,,,,,,,,,,-0.107079,0.051400,-0.010610,-0.343065,0.042531,-0.003897,-0.378867,0.041587,-0.002490,-0.102474,0.054167,0.130205,-0.341757,0.046635,0.136755,-0.370874,0.046146,0.136237,-0.105033,0.052943,0.058763,-0.344492,0.045129,0.067480,-0.374327,0.042947,0.065676,-0.099578,0.055509,0.195906,-0.338969,0.047399,0.204318,-0.376129,0.044796,0.201875
1369,11.408000,0.009562,0.032105,-0.000402,0.999439,-0.271494,0.049247,0.200693,-0.099681,0.055520,0.195875,-0.339026,0.047418,0.204396,-0.375776,0.044804,0.201807,-0.139326,0.034314,0.000373,0.989652,-0.274730,0.046995,0.064052,-0.105897,0.052860,0.059075,-0.344680,0.044798,0.066690,-0.373612,0.043328,0.066392,0.490800,0.053230,0.007602,0.869611,-0.271511,0.048912,0.134708,-0.102728,0.054214,0.130166,-0.340937,0.046226,0.138079,-0.370868,0.046297,0.135877,0.492331,0.048921,0.003366,0.869026,-0.276832,0.045133,-0.005666,-0.109323,0.051265,-0.010576,-0.342972,0.042561,-0.003907,-0.378200,0.041573,-0.002514,0.882682,-0.325687,0.335376,-0.048195,-0.256516,0.118002,0.232044,-0.289428,0.106288,0.250853,-0.258169,0.143853,0.202608,-0.221951,0.103864,0.242671,0.023784,0.988966,0.145180,0.017428,-0.254318,0.114813,0.077106,-0.265686,0.143889,0.119162,-0.228611,0.092492,0.053676,-0.268656,0.108057,0.058479,-0.265823,0.144025,0.119316,-0.228631,0.092418,0.053544,-0.268552,0.108047,0.058516,-0.288780,0.106213,0.250834,-0.258303,0.144123,0.202319,-0.223857,0.103357,0.243564,,,,,,,,,,,,,-0.107038,0.051352,-0.010648,-0.343094,0.042539,-0.003888,-0.378888,0.041558,-0.002501,-0.102506,0.054209,0.130202,-0.341781,0.046588,0.136742,-0.370854,0.046198,0.136225,-0.105047,0.052833,0.058914,-0.344505,0.045140,0.067491,-0.374339,0.042995,0.065674,-0.099551,0.055528,0.195880,-0.338974,0.047379,0.204317,-0.376134,0.044840,0.201910
1370,11.417000,0.009816,0.032101,-0.000313,0.999436,-0.271518,0.049203,0.200686,-0.099706,0.055506,0.195874,-0.339050,0.047361,0.204388,-0.375799,0.044743,0.201797,-0.139173,0.034477,0.000631,0.989668,-0.274754,0.047013,0.064009,-0.105926,0.052956,0.058967,-0.344702,0.044783,0.066674,-0.373634,0.043300,0.066387,0.491982,0.053326,0.007660,0.868937,-0.271592,0.048879,0.134686,-0.102809,0.054206,0.130125,-0.341017,0.046177,0.138064,-0.370948,0.046252,0.135868,0.491859,0.048753,0.003205,0.869303,-0.276858,0.045074,-0.005662,-0.109346,0.051133,-0.010552,-0.343000,0.042530,-0.003911,-0.378229,0.041558,-0.002523,0.882584,-0.325659,0.335730,-0.047716,-0.256555,0.118085,0.231873,-0.289479,0.106404,0.250682,-0.258187,0.143905,0.202409,-0.221999,0.103947,0.242529,0.024252,0.989117,0.144105,0.017150,-0.254267,0.115030,0.077215,-0.265578,0.144206,0.119218,-0.228597,0.092636,0.053814,-0.268625,0.108247,0.058613,-0.265814,0.144496,0.119571,-0.228602,0.092536,0.053646,-0.268515,0.108219,0.058625,-0.288777,0.106327,0.250657,-0.258332,0.144182,0.202114,-0.223827,0.103460,0.243386,,,,,,,,,,,,,-0.107096,0.051222,-0.010621,-0.343124,0.042493,-0.003900,-0.378908,0.041551,-0.002507,-0.102541,0.054194,0.130183,-0.341788,0.046583,0.136736,-0.370898,0.046139,0.136227,-0.105070,0.052928,0.058803,-0.344532,0.045131,0.067493,-0.374355,0.042963,0.065656,-0.099588,0.055514,0.195879,-0.338991,0.047319,0.204310,-0.376137,0.044784,0.201898
1371,11.425000,0.010683,0.032098,-0.000317,0.999428,-0.271522,0.049263,0.200709,-0.099710,0.055563,0.195909,-0.339054,0.047419,0.204407,-0.375803,0.044808,0.201811,-0.139430,0.034470,0.000519,0.989632,-0.274764,0.047023,0.064020,-0.105935,0.052929,0.058982,-0.344713,0.044809,0.066682,-0.373645,0.043332,0.066395,0.493422,0.053295,0.007687,0.868121,-0.271555,0.048908,0.134670,-0.102772,0.054230,0.130122,-0.340980,0.046204,0.138041,-0.370912,0.046290,0.135846,0.491423,0.048729,0.003324,0.869551,-0.276846,0.045160,-0.005636,-0.109334,0.051252,-0.010501,-0.342987,0.042603,-0.003895,-0.378216,0.041624,-0.002513,0.882829,-0.325198,0.335787,-0.045899,-0.256531,0.118244,0.231544,-0.289434,0.106639,0.250434,-0.258192,0.143959,0.201989,-0.221966,0.104135,0.242208,0.024555,0.988927,0.145314,0.017427,-0.254187,0.115217,0.077388,-0.265502,0.144298,0.119456,-0.228520,0.092864,0.053946,-0.268540,0.108489,0.058762,-0.265721,0.144571,0.119792,-0.228500,0.092763,0.053789,-0.268464,0.108471,0.058773,-0.288838,0.106564,0.250423,-0.258325,0.144234,0.201692,-0.223844,0.103597,0.243142,,,,,,,,,,,,,-0.107065,0.051333,-0.010575,-0.343099,0.042601,-0.003866,-0.378915,0.041598,-0.002506,-0.102523,0.054223,0.130159,-0.341790,0.046609,0.136747,-0.370912,0.046164,0.136230,-0.105091,0.052900,0.058821,-0.344541,0.045165,0.067488,-0.374368,0.042986,0.065675,-0.099595,0.055572,0.195914,-0.338997,0.047379,0.204327,-0.376130,0.044847,0.201915
1372,11.433000,0.012038,0.032129,-0.000225,0.999411,-0.271521,0.049195,0.200676,-0.099709,0.055524,0.195882,-0.339052,0.047333,0.204373,-0.375801,0.044726,0.201772,-0.139768,0.034406,0.000665,0.989586,-0.274758,0.047019,0.063996,-0.105929,0.052977,0.058968,-0.344706,0.044783,0.066654,-0.373637,0.043296,0.066365,0.493968,0.053264,0.007629,0.867813,-0.271543,0.048904,0.134644,-0.102760,0.054200,0.130096,-0.340969,0.046209,0.138015,-0.370901,0.046303,0.135822,0.490936,0.048832,0.003329,0.869819,-0.276874,0.045090,-0.005690,-0.109363,0.051203,-0.010586,-0.343014,0.042525,-0.003937,-0.378243,0.041542,-0.002548,0.882202,-0.324687,0.338164,-0.044091,-0.256669,0.118351,0.231259,-0.289649,0.106871,0.250093,-0.258202,0.143918,0.201570,-0.222154,0.104263,0.242115,0.024465,0.988679,0.146942,0.017982,-0.254094,0.115387,0.077553,-0.265462,0.144330,0.119701,-0.228397,0.093112,0.054069,-0.268424,0.108719,0.058887,-0.265677,0.144568,0.119984,-0.228372,0.093010,0.053912,-0.268353,0.108715,0.058918,-0.288950,0.106755,0.250114,-0.258340,0.144284,0.201164,-0.223841,0.103775,0.242962,,,,,,,,,,,,,-0.107114,0.051299,-0.010650,-0.343135,0.042461,-0.003946,-0.378926,0.041550,-0.002521,-0.102502,0.054192,0.130132,-0.341791,0.046648,0.136760,-0.370902,0.046164,0.136201,-0.105066,0.052951,0.058805,-0.344528,0.045122,0.067450,-0.374371,0.042965,0.065651,-0.099599,0.055532,0.195888,-0.338982,0.047292,0.204284,-0.376143,0.044768,0.201888
1373,11.442000,0.013034,0.032195,-0.000442,0.999397,-0.271477,0.049240,0.200694,-0.099662,0.055494,0.195889,-0.339008,0.047406,0.204397,-0.375759,0.044821,0.201796,-0.140274,0.034300,0.000489,0.989518,-0.274699,0.046982,0.064040,-0.105868,0.052887,0.059049,-0.344649,0.044769,0.066683,-0.373581,0.043290,0.066389,0.494805,0.053230,0.007746,0.867338,-0.271525,0.048881,0.134625,-0.102742,0.054201,0.130106,-0.340951,0.046173,0.137983,-0.370882,0.046269,0.135787,0.490435,0.048876,0.003305,0.870100,-0.276840,0.045112,-0.005683,-0.109330,0.051227,-0.010597,-0.342980,0.042546,-0.003922,-0.378209,0.041563,-0.002530,0.882182,-0.323737,0.339326,-0.042518,-0.256673,0.118466,0.231012,-0.289669,0.107048,0.249856,-0.258186,0.143909,0.201214,-0.222164,0.104441,0.241965,0.024894,0.988397,0.148590,0.019292,-0.253961,0.115609,0.077758,-0.265402,0.144427,0.119973,-0.228230,0.093382,0.054267,-0.268250,0.109020,0.059034,-0.265643,0.144645,0.120210,-0.228203,0.093272,0.054097,-0.268173,0.109034,0.059100,-0.288952,0.106926,0.249884,-0.258325,0.144290,0.200787,-0.223810,0.103965,0.242794,,,,,,,,,,,,,-0.107088,0.051323,-0.010660,-0.343112,0.042483,-0.003936,-0.378875,0.041570,-0.002499,-0.102455,0.054194,0.130144,-0.341781,0.046574,0.136732,-0.370892,0.046129,0.136204,-0.105041,0.052860,0.058892,-0.344474,0.045112,0.067473,-0.374301,0.042955,0.065680,-0.099550,0.055501,0.195894,-0.338951,0.047383,0.204318,-0.376078,0.044839,0.201896
1374,11.450000,0.014893,0.032149,-0.000449,0.999372,-0.271476,0.049261,0.200715,-0.099660,0.055509,0.195949,-0.339008,0.047421,0.204404,-0.375759,0.044852,0.201791,-0.140597,0.034350,0.000490,0.989471,-0.274695,0.047000,0.064026,-0.105865,0.052904,0.059014,-0.344644,0.044788,0.066677,-0.373576,0.043308,0.066387,0.494972,0.053213,0.007580,0.867245,-0.271486,0.048918,0.134637,-0.102702,0.054185,0.130095,-0.340912,0.046231,0.138004,-0.370844,0.046337,0.135812,0.489998,0.048827,0.003296,0.870349,-0.276815,0.045145,-0.005661,-0.109305,0.051251,-0.010564,-0.342956,0.042582,-0.003904,-0.378184,0.041601,-0.002515,0.882920,-0.321635,0.339756,-0.039626,-0.256653,0.118723,0.230560,-0.289596,0.107363,0.249530,-0.258264,0.143957,0.200591,-0.222097,0.104849,0.241560,0.024633,0.988110,0.150521,0.019392,-0.253896,0.115881,0.077996,-0.265369,0.144528,0.120318,-0.228144,0.093759,0.054428,-0.268175,0.109357,0.059241,-0.265595,0.144688,0.120466,-0.228109,0.093639,0.054243,-0.268095,0.109395,0.059349,-0.288938,0.107256,0.249551,-0.258436,0.144350,0.200148,-0.223752,0.104259,0.242536,,,,,,,,,,,,,-0.107066,0.051333,-0.010634,-0.343090,0.042571,-0.003890,-0.378850,0.041580,-0.002500,-0.102431,0.054178,0.130132,-0.341737,0.046665,0.136759,-0.370849,0.046195,0.136206,-0.105053,0.052879,0.058857,-0.344476,0.045113,0.067467,-0.374277,0.042992,0.065680,-0.099558,0.055518,0.195955,-0.338954,0.047371,0.204316,-0.376052,0.044904,0.201903
1375,11.458000,0.016471,0.032119,-0.000322,0.999348,-0.271476,0.049218,0.200700,-0.099661,0.055507,0.195965,-0.339009,0.047357,0.204379,-0.375759,0.044790,0.201755,-0.140928,0.034277,0.000521,0.989426,-0.274709,0.046982,0.064002,-0.105878,0.052900,0.059009,-0.344658,0.044765,0.066646,-0.373590,0.043282,0.066352,0.494043,0.053286,0.007749,0.867768,-0.271495,0.048895,0.134615,-0.102712,0.054229,0.130080,-0.340920,0.046183,0.137980,-0.370851,0.046271,0.135784,0.489632,0.048812,0.003229,0.870556,-0.276805,0.045106,-0.005692,-0.109295,0.051192,-0.010603,-0.342946,0.042551,-0.003932,-0.378175,0.041574,-0.002541,0.883371,-0.317668,0.342597,-0.037001,-0.256728,0.118961,0.230020,-0.289675,0.107602,0.248984,-0.258372,0.143910,0.199815,-0.222138,0.105372,0.241261,0.023660,0.987927,0.151858,0.019493,-0.253855,0.116099,0.078173,-0.265407,0.144611,0.120565,-0.228046,0.094089,0.054561,-0.268111,0.109597,0.059393,-0.265570,0.144732,0.120683,-0.228049,0.093984,0.054380,-0.267997,0.109616,0.059487,-0.289039,0.107504,0.249005,-0.258570,0.144315,0.199351,-0.223813,0.104680,0.242365,,,,,,,,,,,,,-0.107030,0.051280,-0.010665,-0.343066,0.042521,-0.003952,-0.378863,0.041564,-0.002507,-0.102456,0.054221,0.130115,-0.341744,0.046638,0.136739,-0.370851,0.046130,0.136157,-0.105025,0.052873,0.058846,-0.344478,0.045110,0.067461,-0.374331,0.042944,0.065620,-0.099539,0.055515,0.195971,-0.338957,0.047325,0.204285,-0.376101,0.044818,0.201879
1376,11.467000,0.018497,0.032192,-0.000435,0.999310,-0.271476,0.049249,0.200737,-0.099660,0.055497,0.196002,-0.339008,0.047397,0.204419,-0.375760,0.044853,0.201791,-0.141774,0.034280,0.000481,0.989305,-0.274685,0.047003,0.064027,-0.105855,0.052909,0.059023,-0.344635,0.044792,0.066674,-0.373566,0.043309,0.066384,0.492513,0.053201,0.007683,0.868644,-0.271500,0.048910,0.134594,-0.102716,0.054221,0.130074,-0.340926,0.046214,0.137955,-0.370857,0.046296,0.135753,0.489362,0.048795,0.003265,0.870709,-0.276805,0.045132,-0.005669,-0.109294,0.051227,-0.010571,-0.342946,0.042573,-0.003913,-0.378174,0.041595,-0.002524,0.883122,-0.316654,0.344545,-0.033379,-0.256858,0.119037,0.229640,-0.289843,0.107868,0.248652,-0.258435,0.143736,0.199226,-0.222297,0.105508,0.241041,0.023389,0.987788,0.152797,0.019511,-0.253785,0.116331,0.078349,-0.265360,0.144757,0.120793,-0.227960,0.094380,0.054701,-0.268034,0.109856,0.059555,-0.265493,0.144850,0.120880,-0.227953,0.094284,0.054540,-0.267945,0.109879,0.059643,-0.289129,0.107740,0.248700,-0.258619,0.144193,0.198687,-0.223854,0.104941,0.241988,,,,,,,,,,,,,-0.107015,0.051311,-0.010634,-0.343076,0.042560,-0.003928,-0.378852,0.041575,-0.002493,-0.102430,0.054214,0.130111,-0.341770,0.046637,0.136748,-0.370863,0.046152,0.136146,-0.105039,0.052878,0.058867,-0.344458,0.045161,0.067477,-0.374295,0.042949,0.065661,-0.099542,0.055506,0.196009,-0.338961,0.047349,0.204319,-0.376082,0.044903,0.201921
1377,11.475000,0.019677,0.032204,-0.000476,0.999288,-0.271507,0.049207,0.200754,-0.099690,0.055439,0.196028,-0.339040,0.047357,0.204433,-0.375792,0.044826,0.201799,-0.142053,0.034397,0.000723,0.989261,-0.274734,0.046974,0.063980,-0.105908,0.052955,0.058922,-0.344682,0.044731,0.066650,-0.373613,0.043234,0.066369,0.490235,0.053116,0.007637,0.869937,-0.271504,0.048886,0.134538,-0.102719,0.054183,0.130036,-0.340931,0.046204,0.137894,-0.370861,0.046272,0.135683,0.489052,0.048772,0.003231,0.870884,-0.276829,0.045103,-0.005678,-0.109318,0.051186,-0.010580,-0.342970,0.042549,-0.003922,-0.378199,0.041574,-0.002533,0.883466,-0.314979,0.345623,-0.028650,-0.256978,0.119244,0.229103,-0.289941,0.108275,0.248268,-0.258589,0.143630,0.198440,-0.222405,0.105826,0.240600,0.022290,0.987574,0.154484,0.018329,-0.253787,0.116602,0.078630,-0.265355,0.144853,0.121192,-0.227951,0.094799,0.054857,-0.268055,0.110154,0.059841,-0.265522,0.144980,0.121322,-0.227937,0.094703,0.054700,-0.267972,0.110174,0.059921,-0.289209,0.108131,0.248334,-0.258788,0.144144,0.197820,-0.223850,0.105267,0.241539,,,,,,,,,,,,,-0.107047,0.051281,-0.010642,-0.343100,0.042490,-0.003941,-0.378873,0.041580,-0.002501,-0.102430,0.054176,0.130073,-0.341749,0.046615,0.136722,-0.370869,0.046126,0.136082,-0.105066,0.052933,0.058760,-0.344518,0.045040,0.067439,-0.374309,0.042933,0.065666,-0.099586,0.055445,0.196034,-0.338976,0.047340,0.204343,-0.376100,0.044838,0.201914
