Format Version,1.23,Take Name,20mm_0.31,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-14 03.37.32.961 PM,Capture Start Frame,9182715,Total Frames in Take,1614,Total Exported Frames,1614,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
886,7.383000,-0.039573,0.033914,-0.001084,0.998640,-0.270157,0.049101,0.201918,-0.098375,0.055152,0.195855,-0.337671,0.047533,0.206040,-0.374425,0.044618,0.203860,-0.183419,0.031909,-0.000779,0.982517,-0.274052,0.047222,0.067966,-0.105205,0.052893,0.063254,-0.344012,0.045155,0.070470,-0.372940,0.043617,0.070173,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.416613,0.051722,0.001137,0.907611,-0.276623,0.045173,-0.006894,-0.109167,0.051353,-0.013321,-0.342741,0.042554,-0.004509,-0.377960,0.041612,-0.002853,0.277233,0.035266,-0.019669,0.959954,-0.211018,0.106913,0.187195,-0.212560,0.142808,0.170361,-0.243607,0.088998,0.199627,-0.176888,0.088933,0.191597,0.003575,0.997965,-0.059901,0.021552,-0.210720,0.083583,-0.005922,-0.223410,0.126684,0.020999,-0.184100,0.054589,-0.018520,-0.224650,0.069477,-0.020246,-0.223499,0.126890,0.021120,-0.184079,0.054462,-0.018604,-0.224604,0.069429,-0.020266,-0.212434,0.142501,0.170491,-0.243188,0.089061,0.199546,-0.177792,0.089348,0.191510,-0.369705,0.045518,0.134757,-0.341132,0.047337,0.134692,,,,-0.107201,0.051430,-0.013433,-0.342866,0.042528,-0.004357,-0.378575,0.041601,-0.002909,,,,,,,,,,-0.104214,0.052880,0.063065,-0.344063,0.045371,0.071223,-0.373377,0.043415,0.069537,-0.098006,0.055157,0.195832,-0.337651,0.047589,0.206114,-0.374785,0.044549,0.203795
887,7.392000,-0.039822,0.033920,-0.000967,0.998630,-0.270188,0.049080,0.201930,-0.098408,0.055171,0.195860,-0.337702,0.047497,0.206054,-0.374455,0.044572,0.203876,-0.178307,0.031899,-0.000917,0.983457,-0.274026,0.047276,0.068098,-0.105175,0.052896,0.063468,-0.343987,0.045225,0.070571,-0.372916,0.043707,0.070255,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.414441,0.051635,0.001238,0.908610,-0.276637,0.045153,-0.006875,-0.109181,0.051358,-0.013273,-0.342756,0.042523,-0.004499,-0.377974,0.041578,-0.002852,0.282543,0.036104,-0.019527,0.958376,-0.211114,0.106639,0.187589,-0.212691,0.142718,0.171157,-0.243680,0.088577,0.199868,-0.176972,0.088621,0.191742,0.001242,0.997930,-0.060654,0.021315,-0.210943,0.083383,-0.005838,-0.223810,0.126468,0.021024,-0.184199,0.054490,-0.018409,-0.224819,0.069190,-0.020128,-0.223889,0.126665,0.021141,-0.184159,0.054368,-0.018484,-0.224792,0.069142,-0.020155,-0.212574,0.142322,0.171325,-0.243271,0.088694,0.199764,-0.177726,0.089019,0.191651,-0.369709,0.045466,0.134727,-0.341127,0.047268,0.134687,,,,-0.107181,0.051429,-0.013385,-0.342897,0.042527,-0.004355,-0.378574,0.041551,-0.002905,,,,,,,,,,-0.104169,0.052870,0.063283,-0.344041,0.045493,0.071296,-0.373352,0.043460,0.069642,-0.098003,0.055186,0.195834,-0.337702,0.047501,0.206136,-0.374788,0.044556,0.203808
888,7.400000,-0.039529,0.033984,-0.001039,0.998640,-0.270186,0.049077,0.201930,-0.098405,0.055143,0.195843,-0.337699,0.047503,0.206061,-0.374453,0.044585,0.203886,-0.173726,0.031892,-0.001234,0.984277,-0.273999,0.047324,0.068208,-0.105142,0.052832,0.063661,-0.343962,0.045314,0.070649,-0.372893,0.043826,0.070313,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.412312,0.051556,0.001102,0.909582,-0.276633,0.045165,-0.006853,-0.109175,0.051324,-0.013257,-0.342752,0.042552,-0.004474,-0.377971,0.041618,-0.002827,0.289821,0.037717,-0.019919,0.956130,-0.211294,0.106266,0.187906,-0.212905,0.142593,0.172031,-0.243828,0.088033,0.200012,-0.177147,0.088173,0.191675,0.000174,0.997897,-0.061017,0.021858,-0.210873,0.083350,-0.005776,-0.223860,0.126428,0.021040,-0.184055,0.054507,-0.018300,-0.224704,0.069116,-0.020069,-0.223912,0.126594,0.021143,-0.184037,0.054426,-0.018352,-0.224678,0.069051,-0.020107,-0.212771,0.142337,0.172128,-0.243495,0.088062,0.199958,-0.177939,0.088561,0.191602,-0.369695,0.045549,0.134709,-0.341106,0.047291,0.134679,,,,-0.107186,0.051391,-0.013371,-0.342880,0.042566,-0.004317,-0.378584,0.041585,-0.002887,,,,,,,,,,-0.104122,0.052798,0.063481,-0.344018,0.045612,0.071333,-0.373321,0.043553,0.069735,-0.098001,0.055152,0.195815,-0.337688,0.047538,0.206152,-0.374813,0.044538,0.203807
889,7.408000,-0.038070,0.033998,-0.001186,0.998696,-0.270191,0.049069,0.201929,-0.098409,0.055084,0.195858,-0.337706,0.047509,0.206056,-0.374460,0.044612,0.203873,-0.170757,0.031801,-0.001762,0.984798,-0.273952,0.047348,0.068394,-0.105086,0.052682,0.063948,-0.343918,0.045407,0.070795,-0.372850,0.043956,0.070439,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.410322,0.051492,0.001192,0.910485,-0.276629,0.045156,-0.006853,-0.109171,0.051340,-0.013236,-0.342748,0.042533,-0.004483,-0.377967,0.041595,-0.002842,0.296157,0.042521,-0.021266,0.953955,-0.211600,0.105786,0.188168,-0.213353,0.142323,0.172800,-0.244022,0.087401,0.200348,-0.177426,0.087634,0.191355,-0.001125,0.997853,-0.061712,0.021895,-0.210858,0.083226,-0.005751,-0.223954,0.126309,0.021004,-0.183967,0.054433,-0.018235,-0.224654,0.068936,-0.020022,-0.223981,0.126472,0.021111,-0.183962,0.054391,-0.018264,-0.224636,0.068839,-0.020085,-0.213197,0.142229,0.172819,-0.243740,0.087323,0.200343,-0.178374,0.088004,0.191323,-0.369699,0.045502,0.134637,-0.341189,0.047218,0.134598,,,,-0.107156,0.051403,-0.013346,-0.342868,0.042572,-0.004344,-0.378601,0.041548,-0.002890,,,,,,,,,,-0.104065,0.052639,0.063786,-0.343976,0.045771,0.071458,-0.373322,0.043625,0.069879,-0.098033,0.055096,0.195833,-0.337693,0.047527,0.206139,-0.374802,0.044582,0.203802
890,7.417000,-0.037542,0.034024,-0.001106,0.998715,-0.270202,0.049075,0.201941,-0.098420,0.055118,0.195866,-0.337716,0.047503,0.206070,-0.374470,0.044603,0.203886,-0.170210,0.031366,-0.002636,0.984905,-0.273894,0.047251,0.068730,-0.105015,0.052317,0.064486,-0.343866,0.045420,0.071048,-0.372800,0.044015,0.070656,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.408480,0.051426,0.001130,0.911317,-0.276636,0.045155,-0.006812,-0.109177,0.051316,-0.013193,-0.342755,0.042540,-0.004441,-0.377974,0.041607,-0.002802,0.301170,0.046590,-0.021647,0.952186,-0.211799,0.105305,0.188555,-0.213715,0.142003,0.173595,-0.244101,0.086751,0.200792,-0.177579,0.087162,0.191276,-0.003060,0.997739,-0.063182,0.022697,-0.210928,0.082970,-0.005789,-0.224228,0.126082,0.020817,-0.183908,0.054245,-0.018149,-0.224649,0.068583,-0.020035,-0.224236,0.126237,0.020924,-0.183921,0.054237,-0.018159,-0.224630,0.068452,-0.020122,-0.213503,0.141985,0.173573,-0.243860,0.086587,0.200826,-0.178567,0.087557,0.191251,-0.369724,0.045489,0.134430,-0.341195,0.047169,0.134487,,,,-0.107140,0.051379,-0.013303,-0.342889,0.042581,-0.004311,-0.378593,0.041560,-0.002847,,,,,,,,,,-0.103996,0.052267,0.064337,-0.343925,0.045864,0.071728,-0.373330,0.043613,0.070082,-0.097994,0.055124,0.195838,-0.337720,0.047556,0.206162,-0.374813,0.044539,0.203809
891,7.425000,-0.035609,0.034060,-0.001081,0.998785,-0.270200,0.049060,0.201926,-0.098418,0.055112,0.195864,-0.337714,0.047478,0.206053,-0.374468,0.044590,0.203860,-0.171328,0.030494,-0.004220,0.984733,-0.273801,0.047108,0.069228,-0.104900,0.051700,0.065351,-0.343783,0.045475,0.071393,-0.372720,0.044149,0.070940,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.406748,0.051481,0.001181,0.912088,-0.276662,0.045143,-0.006802,-0.109205,0.051333,-0.013202,-0.342781,0.042517,-0.004423,-0.378000,0.041579,-0.002781,0.305276,0.047536,-0.020493,0.950856,-0.211977,0.104983,0.188875,-0.213995,0.141807,0.174240,-0.244224,0.086247,0.200983,-0.177713,0.086897,0.191401,-0.004847,0.997539,-0.066013,0.023130,-0.211038,0.082639,-0.005839,-0.224506,0.125856,0.020510,-0.183909,0.053937,-0.018016,-0.224698,0.068122,-0.020011,-0.224494,0.125967,0.020591,-0.183928,0.053963,-0.018004,-0.224692,0.067969,-0.020116,-0.213843,0.141784,0.174228,-0.243941,0.086137,0.200988,-0.178704,0.087200,0.191418,-0.369751,0.045532,0.134073,-0.341201,0.047038,0.134391,,,,-0.107130,0.051402,-0.013310,-0.342928,0.042538,-0.004306,-0.378610,0.041543,-0.002818,,,,,,,,,,-0.103759,0.051646,0.065190,-0.343838,0.045931,0.072127,-0.373316,0.043737,0.070318,-0.098013,0.055126,0.195837,-0.337716,0.047489,0.206137,-0.374796,0.044568,0.203791
892,7.433000,-0.034869,0.034163,-0.001109,0.998807,-0.270201,0.049083,0.201948,-0.098420,0.055124,0.195860,-0.337714,0.047502,0.206087,-0.374470,0.044622,0.203897,-0.174392,0.030035,-0.004719,0.984207,-0.273709,0.046995,0.069734,-0.104802,0.051455,0.066001,-0.343695,0.045420,0.071838,-0.372632,0.044110,0.071364,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.405102,0.051447,0.001139,0.912822,-0.276638,0.045158,-0.006812,-0.109181,0.051335,-0.013216,-0.342757,0.042536,-0.004430,-0.377976,0.041602,-0.002789,0.309427,0.045589,-0.018598,0.949648,-0.212209,0.104735,0.189186,-0.214228,0.141680,0.174863,-0.244477,0.085830,0.200971,-0.177921,0.086693,0.191723,-0.006158,0.997283,-0.069075,0.024861,-0.211170,0.082196,-0.005903,-0.224842,0.125540,0.020133,-0.183923,0.053494,-0.017812,-0.224744,0.067555,-0.020030,-0.224803,0.125596,0.020183,-0.183924,0.053561,-0.017766,-0.224782,0.067444,-0.020119,-0.214125,0.141552,0.174900,-0.244078,0.085820,0.200922,-0.178846,0.086962,0.191741,-0.369886,0.045621,0.133645,-0.341201,0.046837,0.133997,,,,-0.107161,0.051404,-0.013320,-0.342885,0.042550,-0.004320,-0.378605,0.041569,-0.002822,,,,,,,,,,-0.103629,0.051404,0.065855,-0.343734,0.045910,0.072565,-0.373339,0.043661,0.070743,-0.098015,0.055131,0.195834,-0.337710,0.047554,0.206170,-0.374815,0.044559,0.203826
893,7.442000,-0.035583,0.034104,-0.000994,0.998784,-0.270164,0.049112,0.201947,-0.098384,0.055193,0.195869,-0.337677,0.047518,0.206080,-0.374431,0.044624,0.203891,-0.179032,0.030688,-0.004059,0.983356,-0.273737,0.046884,0.070155,-0.104842,0.051534,0.066107,-0.343717,0.045236,0.072387,-0.372653,0.043883,0.071972,0.137911,0.047580,0.030307,0.988837,-0.271256,0.053973,0.135569,-0.103015,0.068815,0.132231,-0.340544,0.048513,0.138389,-0.370210,0.044590,0.136088,0.403481,0.051432,0.001200,0.913541,-0.276634,0.045159,-0.006818,-0.109178,0.051358,-0.013218,-0.342753,0.042528,-0.004437,-0.377972,0.041591,-0.002798,0.313654,0.043395,-0.016297,0.948405,-0.212476,0.104585,0.189607,-0.214510,0.141652,0.175604,-0.244760,0.085494,0.201041,-0.178156,0.086609,0.192177,-0.008519,0.997220,-0.069941,0.024246,-0.211431,0.082053,-0.005904,-0.225262,0.125381,0.020072,-0.184071,0.053453,-0.017802,-0.224959,0.067323,-0.019983,-0.225240,0.125482,0.020149,-0.184003,0.053468,-0.017772,-0.225038,0.067214,-0.020082,-0.214412,0.141433,0.175675,-0.244303,0.085543,0.200964,-0.179062,0.086914,0.192174,-0.370000,0.045614,0.133437,-0.341109,0.046860,0.133498,,,,-0.107172,0.051432,-0.013320,-0.342880,0.042520,-0.004332,-0.378600,0.041570,-0.002829,,,,,,,,,,-0.103637,0.051478,0.065950,-0.343765,0.045740,0.073121,-0.373328,0.043423,0.071349,-0.098008,0.055198,0.195845,-0.337658,0.047577,0.206161,-0.374792,0.044552,0.203820
894,7.450000,-0.036217,0.034049,-0.000980,0.998763,-0.270190,0.049099,0.201942,-0.098410,0.055186,0.195875,-0.337704,0.047505,0.206071,-0.374457,0.044606,0.203881,-0.184226,0.030789,-0.003943,0.982394,-0.273820,0.046905,0.070424,-0.104928,0.051596,0.066269,-0.343798,0.045245,0.072697,-0.372734,0.043873,0.072306,0.135182,0.049036,0.001371,0.989606,-0.271644,0.048712,0.129853,-0.102879,0.053975,0.124640,-0.341095,0.047209,0.133440,-0.370958,0.044953,0.131481,0.401881,0.051440,0.001155,0.914245,-0.276669,0.045162,-0.006804,-0.109213,0.051353,-0.013222,-0.342787,0.042533,-0.004416,-0.378006,0.041599,-0.002774,0.320321,0.046730,-0.019750,0.945950,-0.212698,0.104233,0.189881,-0.214659,0.141502,0.176414,-0.244983,0.085147,0.201321,-0.178451,0.086050,0.191906,-0.009244,0.997104,-0.071052,0.025478,-0.211631,0.081848,-0.005895,-0.225592,0.125213,0.019951,-0.184198,0.053265,-0.017663,-0.225103,0.067066,-0.019973,-0.225552,0.125265,0.019998,-0.184140,0.053318,-0.017610,-0.225195,0.066966,-0.020068,-0.214705,0.141267,0.176507,-0.244519,0.085361,0.201179,-0.179172,0.086191,0.191953,,,,,,,,,,-0.107186,0.051426,-0.013328,-0.342940,0.042533,-0.004299,-0.378601,0.041574,-0.002812,-0.103148,0.054003,0.124740,-0.341272,0.046954,0.132812,-0.369938,0.045595,0.132993,-0.103664,0.051542,0.066099,-0.343845,0.045739,0.073467,-0.373427,0.043423,0.071652,-0.098030,0.055193,0.195850,-0.337695,0.047545,0.206155,-0.374796,0.044554,0.203808
895,7.458000,-0.037460,0.034036,-0.001062,0.998718,-0.270186,0.049102,0.201929,-0.098405,0.055160,0.195851,-0.337699,0.047524,0.206060,-0.374453,0.044622,0.203876,-0.190494,0.030814,-0.003794,0.981197,-0.273866,0.046947,0.070720,-0.104978,0.051696,0.066466,-0.343842,0.045270,0.073030,-0.372777,0.043874,0.072663,0.140684,0.048650,0.000507,0.988859,-0.271794,0.048812,0.129756,-0.103014,0.053734,0.124673,-0.341250,0.047432,0.133295,-0.371117,0.045269,0.131299,0.400247,0.051364,0.001246,0.914966,-0.276639,0.045166,-0.006833,-0.109183,0.051380,-0.013224,-0.342758,0.042528,-0.004455,-0.377977,0.041590,-0.002820,0.326161,0.049265,-0.020152,0.943814,-0.212900,0.103803,0.190347,-0.214936,0.141236,0.177357,-0.245123,0.084567,0.201711,-0.178640,0.085605,0.191974,-0.009434,0.996993,-0.072095,0.026813,-0.211843,0.081620,-0.005848,-0.225895,0.125032,0.019871,-0.184365,0.053027,-0.017484,-0.225270,0.066802,-0.019931,-0.225851,0.125061,0.019903,-0.184312,0.053084,-0.017429,-0.225356,0.066727,-0.020008,-0.214972,0.141017,0.177440,-0.244733,0.084751,0.201591,-0.179264,0.085742,0.192013,,,,,,,,,,-0.107180,0.051458,-0.013329,-0.342897,0.042505,-0.004340,-0.378586,0.041577,-0.002856,-0.104127,0.053764,0.124814,-0.341401,0.046909,0.132384,-0.369891,0.045806,0.132149,-0.103688,0.051642,0.066306,-0.343871,0.045818,0.073808,-0.373579,0.043369,0.071999,-0.098035,0.055166,0.195827,-0.337683,0.047573,0.206138,-0.374803,0.044561,0.203809
896,7.467000,-0.038506,0.034024,-0.001099,0.998678,-0.270149,0.049095,0.201921,-0.098367,0.055141,0.195834,-0.337662,0.047526,0.206053,-0.374416,0.044620,0.203875,-0.196932,0.030633,-0.003428,0.979933,-0.273790,0.046877,0.071280,-0.104908,0.051768,0.066978,-0.343765,0.045148,0.073606,-0.372698,0.043714,0.073255,0.159290,0.055076,0.004306,0.985685,-0.270843,0.049712,0.128168,-0.102178,0.056130,0.121282,-0.340239,0.047661,0.132473,-0.370112,0.045344,0.130750,0.398599,0.051405,0.001260,0.915683,-0.276611,0.045177,-0.006861,-0.109156,0.051406,-0.013273,-0.342729,0.042533,-0.004474,-0.377948,0.041592,-0.002837,0.334364,0.052134,-0.018500,0.940819,-0.212976,0.103041,0.190857,-0.215220,0.140691,0.178541,-0.245073,0.083475,0.202015,-0.178637,0.084958,0.192015,-0.012517,0.996753,-0.075845,0.023981,-0.212094,0.081339,-0.005780,-0.226233,0.124871,0.019687,-0.184528,0.052809,-0.017360,-0.225523,0.066338,-0.019667,-0.226193,0.124980,0.019772,-0.184464,0.052859,-0.017309,-0.225627,0.066169,-0.019810,-0.215187,0.140646,0.178551,-0.244844,0.083478,0.201982,-0.179389,0.085086,0.192079,,,,,,,,,,-0.107152,0.051473,-0.013384,-0.342867,0.042553,-0.004333,-0.378553,0.041556,-0.002888,-0.101320,0.056229,0.121334,-0.341303,0.046928,0.131569,-0.370032,0.045873,0.131469,-0.103702,0.051730,0.066839,-0.343751,0.045638,0.074338,-0.373585,0.043246,0.072616,-0.097957,0.055150,0.195809,-0.337649,0.047562,0.206128,-0.374781,0.044571,0.203811
897,7.475000,-0.038866,0.033992,-0.001148,0.998665,-0.270105,0.049095,0.201900,-0.098323,0.055123,0.195820,-0.337619,0.047533,0.206029,-0.374373,0.044628,0.203850,-0.202144,0.030798,-0.002767,0.978868,-0.273851,0.046857,0.072052,-0.104979,0.051962,0.067582,-0.343821,0.045045,0.074445,-0.372753,0.043562,0.074129,0.181444,0.053993,0.004275,0.981909,-0.270718,0.049643,0.127704,-0.102025,0.055884,0.121358,-0.340126,0.047599,0.131812,-0.370003,0.045446,0.129943,0.396898,0.051299,0.001202,0.916427,-0.276600,0.045186,-0.006881,-0.109144,0.051388,-0.013277,-0.342719,0.042552,-0.004500,-0.377938,0.041618,-0.002867,0.340723,0.051515,-0.013047,0.938661,-0.213117,0.102353,0.191329,-0.215645,0.140149,0.179528,-0.245086,0.082342,0.202057,-0.178620,0.084567,0.192403,-0.017745,0.996387,-0.081061,0.018068,-0.212413,0.080948,-0.005658,-0.226642,0.124623,0.019513,-0.184726,0.052549,-0.017272,-0.225871,0.065673,-0.019213,-0.226585,0.124790,0.019638,-0.184689,0.052624,-0.017213,-0.225953,0.065461,-0.019375,-0.215568,0.140269,0.179479,-0.244862,0.082220,0.202066,-0.179676,0.084579,0.192541,,,,,,,,,,-0.107144,0.051461,-0.013388,-0.342863,0.042548,-0.004359,-0.378535,0.041596,-0.002917,-0.101272,0.055952,0.121414,-0.341344,0.047022,0.130731,-0.369873,0.045819,0.130719,-0.103938,0.051944,0.067468,-0.343744,0.045408,0.075079,-0.373697,0.043189,0.073546,-0.097910,0.055135,0.195797,-0.337599,0.047555,0.206092,-0.374753,0.044592,0.203797
898,7.483000,-0.039683,0.033935,-0.001053,0.998635,-0.270072,0.049127,0.201888,-0.098291,0.055189,0.195816,-0.337586,0.047556,0.206013,-0.374339,0.044638,0.203835,-0.205011,0.029104,-0.003633,0.978320,-0.274058,0.047029,0.072609,-0.105167,0.051969,0.068720,-0.344038,0.045290,0.074760,-0.372970,0.043829,0.074348,0.200535,0.054536,0.003695,0.978160,-0.270740,0.049572,0.127550,-0.102041,0.055559,0.121130,-0.340147,0.047574,0.131708,-0.370033,0.045583,0.129813,0.395208,0.051327,0.001116,0.917156,-0.276552,0.045192,-0.006888,-0.109096,0.051376,-0.013313,-0.342670,0.042564,-0.004494,-0.377889,0.041635,-0.002856,0.348084,0.048477,-0.010091,0.936155,-0.213397,0.101905,0.191722,-0.215938,0.139876,0.180498,-0.245392,0.081645,0.201888,-0.178860,0.084195,0.192780,-0.020398,0.995961,-0.085274,0.019318,-0.212590,0.080590,-0.005659,-0.227109,0.124400,0.019106,-0.184726,0.052242,-0.016971,-0.225936,0.065129,-0.019114,-0.227043,0.124492,0.019183,-0.184747,0.052363,-0.016898,-0.225982,0.064938,-0.019250,-0.215929,0.139898,0.180490,-0.245071,0.081636,0.201851,-0.180053,0.084140,0.192946,,,,,,,,,,-0.107136,0.051447,-0.013417,-0.342812,0.042562,-0.004374,-0.378486,0.041611,-0.002895,-0.101249,0.055617,0.121189,-0.341402,0.047143,0.130591,-0.369889,0.045859,0.130626,-0.103616,0.051924,0.068482,-0.343901,0.045602,0.075446,-0.373669,0.043535,0.073751,-0.097873,0.055199,0.195794,-0.337558,0.047594,0.206074,-0.374748,0.044583,0.203783
899,7.492000,-0.040932,0.033886,-0.001046,0.998587,-0.270100,0.049105,0.201886,-0.098319,0.055169,0.195815,-0.337614,0.047537,0.206009,-0.374366,0.044610,0.203835,-0.205441,0.028266,-0.004839,0.978249,-0.274011,0.047239,0.073102,-0.105103,0.051839,0.069568,-0.343999,0.045641,0.075106,-0.372932,0.044238,0.074634,0.218774,0.054910,0.003532,0.974223,-0.270748,0.049443,0.127387,-0.102044,0.055310,0.120957,-0.340153,0.047437,0.131564,-0.370045,0.045581,0.129638,0.393530,0.051235,0.001131,0.917882,-0.276567,0.045180,-0.006883,-0.109110,0.051362,-0.013287,-0.342685,0.042552,-0.004496,-0.377905,0.041625,-0.002864,0.356267,0.048316,-0.011339,0.933065,-0.213748,0.101291,0.192330,-0.216170,0.139459,0.181769,-0.245803,0.080963,0.202167,-0.179269,0.083451,0.193056,-0.021153,0.995584,-0.088777,0.021983,-0.212752,0.080141,-0.005582,-0.227482,0.124096,0.018800,-0.184776,0.051767,-0.016546,-0.225997,0.064562,-0.018999,-0.227450,0.124139,0.018837,-0.184932,0.051882,-0.016513,-0.225909,0.064422,-0.019066,-0.216164,0.139199,0.181842,-0.245273,0.081192,0.202035,-0.180190,0.083729,0.193093,,,,,,,,,,-0.107130,0.051425,-0.013398,-0.342811,0.042587,-0.004351,-0.378524,0.041581,-0.002917,-0.101333,0.055361,0.121011,-0.341425,0.047017,0.130437,-0.369911,0.045817,0.130357,-0.103581,0.051807,0.069339,-0.343862,0.045897,0.075774,-0.373620,0.043994,0.074051,-0.097885,0.055177,0.195788,-0.337597,0.047586,0.206089,-0.374758,0.044547,0.203766
900,7.500000,-0.041833,0.033877,-0.001141,0.998550,-0.270110,0.049095,0.201877,-0.098328,0.055126,0.195798,-0.337624,0.047543,0.206001,-0.374377,0.044616,0.203831,-0.202699,0.028229,-0.004936,0.978822,-0.274012,0.047273,0.073207,-0.105101,0.051838,0.069727,-0.344000,0.045687,0.075190,-0.372934,0.044295,0.074705,0.235069,0.055111,0.003657,0.970408,-0.270757,0.049393,0.127401,-0.102051,0.055233,0.121020,-0.340162,0.047347,0.131571,-0.370059,0.045598,0.129611,0.391854,0.051183,0.001122,0.918602,-0.276603,0.045159,-0.006865,-0.109146,0.051337,-0.013265,-0.342721,0.042533,-0.004480,-0.377941,0.041608,-0.002850,0.360404,0.050427,-0.013119,0.931340,-0.213794,0.100943,0.192621,-0.216185,0.139208,0.182409,-0.245843,0.080601,0.202447,-0.179353,0.083020,0.193006,-0.021548,0.995455,-0.089954,0.022658,-0.212894,0.080020,-0.005468,-0.227694,0.124019,0.018791,-0.184879,0.051643,-0.016328,-0.226108,0.064397,-0.018866,-0.227662,0.124034,0.018810,-0.185131,0.051799,-0.016295,-0.225980,0.064282,-0.018906,-0.216186,0.138901,0.182494,-0.245297,0.080877,0.202299,-0.180210,0.083310,0.193040,,,,,,,,,,-0.107142,0.051410,-0.013371,-0.342868,0.042528,-0.004361,-0.378539,0.041586,-0.002889,-0.101386,0.055277,0.121075,-0.341392,0.046992,0.130426,-0.369931,0.045790,0.130323,-0.103669,0.051832,0.069512,-0.343855,0.045856,0.075861,-0.373635,0.044128,0.074116,-0.097912,0.055136,0.195773,-0.337602,0.047576,0.206073,-0.374770,0.044568,0.203769
